id,marketCap,horizonPoC,horizonMD,horizonNoVolumes,horizonVolumes,esHistInno30D-Arcanist,esHistInno30D-ArcanistMD,esHistInno30D-Recco
41e5a3d3-4a20-4300-85af-0283c0ecdeb8,11477215.298400,30,0,0,30,0.477975,0.337979,0.337979
ef7cbc98-1fbc-4639-bdd7-ecabd736f453,34543452.625900,30,0,0,30,0.653306,0.461957,0.461957
69a8c3a7-703d-41ea-a6a2-a19da87db814,4938745767.543800,4,0,0,30,0.185861,0.131423,0.131423
a8739386-6309-4d20-b059-f58456185eb6,24805365151.270500,0,0,0,6,0.225979,0.206289,0.206289
ebb1c222-7c8c-48d3-9a94-f86586a1cb16,38267031085.821800,0,0,0,0,0.244378,0.244378,0.244378
cfee5e6a-f2cd-428f-ac1b-1576ebc10176,1098803432.098600,14,0,0,23,0.221636,0.168345,0.168345
360fa861-d3b3-4868-a2f3-2f5037e55217,3476866058.146900,6,10,10,10,0.272163,0.272163,0.272163
8ee58c5b-9d38-447a-9745-6d28ce8f1956,24986956401.650497,0,0,0,8,0.146804,0.130439,0.130439
5acdc11f-3423-4b26-8640-3daed2021cbf,1007150867.923100,14,0,0,23,0.206515,0.153927,0.153927
173c718a-3b55-4a62-8287-5eef2cfc1328,94473898437.500000,0,0,0,30,0.308365,0.218047,0.218047
6037efdf-7423-4e41-943f-cdff8cbe9fc8,8327328.681900,30,0,0,29,0.473228,0.337447,0.337447
62bc359a-fc6b-4690-901b-a3903f4c0317,337690277.099600,22,0,0,18,0.611961,0.483798,0.483798
f373e1bf-23de-49cd-a47c-ceec26600df1,419208890.235300,20,0,0,30,0.252799,0.178756,0.178756
09390dbf-dc8d-4caa-81ae-a93494362891,3.230800,30,0,0,30,-0.000000,-0.000000,0.000000
6a626c2c-33ca-43bb-9638-3ab07a758c0b,16156307917.097399,0,0,0,0,,,
e0c3f1a8-5553-44ff-bfff-0b6b1ad9edb9,17133849.069700,30,0,0,30,1.075203,0.760284,0.760284
666c7720-6a24-4c7e-8d67-ac313f7974b6,804153660.810400,16,0,0,21,0.213182,0.163503,0.163503
c234ea75-cb64-408b-98f7-0a72ef5cb108,47784531332.138802,0,0,0,4,0.135972,0.127723,0.127723
ac280985-f102-4fc6-92ba-1e16be77d916,899570253.615700,15,0,0,23,0.234632,0.176527,0.176527
de7a2cff-a5d4-4c69-a151-f4777f68c164,18680783642.380600,0,0,0,9,0.168792,0.148040,0.148040
acf93fbf-d6ad-48a9-acf3-38fae5e5da41,567308532.714800,18,0,0,15,0.296220,0.241863,0.241863
38126d31-109c-482e-9e02-f9313ad0b773,4166120605.468800,5,0,0,0,0.354086,0.354086,0.354086
f994c9db-5bef-4fcb-845b-2e0b9bbfd69d,21289999320.459801,0,0,0,8,0.253816,0.225522,0.225522
90c76f17-1ab1-48a3-b8d7-8c79f0bdf357,33795729854.005600,0,0,0,8,0.151048,0.134210,0.134210
bcdd86c7-dabf-4b2f-a45e-cac00f02e276,1940495186.673000,10,0,0,22,0.220991,0.167855,0.167855
e9863ae1-e16c-435a-ba19-2fd92dd1bf17,2303583152.422700,9,0,0,26,0.317281,0.232226,0.232226
1c22b9d9-5d4c-46e8-b2ab-4371964227d9,3759508192.520900,6,0,0,5,0.294359,0.272524,0.272524
a6c5a893-33d8-4f7e-973f-99b348674f8e,445607849.121100,20,0,0,15,0.354558,0.289495,0.289495
1ce30987-9ebb-4f89-b75a-3e80d984501c,129943128.298500,28,0,0,29,0.287430,0.204959,0.204959
07bffd7a-2387-4b00-a611-35677c069b7a,432375183.105500,20,0,0,14,0.343812,0.283894,0.283894
635f9461-a929-4929-891a-f15eeb5fc651,1404665649.414100,12,0,0,10,0.205072,0.177597,0.177597
6e249c8d-3b82-4d00-bb1b-93a1c7a02509,613813504.085100,18,0,0,29,0.229162,0.163410,0.163410
214484a0-c9b1-4ebd-9d98-ecb12cf77c96,2045200172.239900,10,0,0,21,0.120724,0.092591,0.092591
94a80c42-b59b-460f-8c4e-818d406ff49e,2383606754.205800,9,0,0,14,0.124826,0.103071,0.103071
