id,marketCap,horizonPoC,horizonMD,horizonNoVolumes,horizonVolumes,esHistInno30D-Arcanist,esHistInno30D-ArcanistMD,esHistInno30D-Recco
74a45259-6b9a-4f9e-a6e4-ebbee033c2d5,,,8,8,,0.001942,0.001942,0.001942
ae453761-29df-4c86-9ad0-81d2effc6997,,,5,5,5,0.072040,0.072040,0.072040
57632352-dafc-4275-a01f-749133bab02b,,,20,20,,0.050609,0.050609,0.050609
29ad0c9a-783f-46f8-801b-03a2b4c7d415,,,5,5,,0.025003,0.025003,0.025003
88225104-9562-4dbf-bc13-dae39510f944,,,5,5,,0.090914,0.090914,0.090914
58ed1a7a-48e5-46aa-b0b7-a17b36aaf42f,,,5,5,,0.035730,0.035730,0.035730
43f715bc-db71-49ee-9b9b-c299d8d62af4,,,5,5,,0.033971,0.033971,0.033971
c1b3645e-83e6-404f-8267-fc0d5d77788b,,,5,5,,0.163216,0.163216,0.163216
f1f1678e-53b1-4b8f-a93f-9f48cae7759d,,,5,5,,0.169222,0.169222,0.169222
9874d8da-2668-481e-851e-1bd3b3237c36,,,5,5,,0.011826,0.011826,0.011826
b30072fd-2e6d-4a98-8c86-64ab0ade6bb8,,,5,5,5,0.081051,0.081051,0.081051
a414db90-c1bd-44b0-b3b5-8ad1ce4afd09,,,434,75,,0.160094,0.336543,0.336543
8e75ddf6-fc1e-4c5c-b47c-3d434dd88bdd,,,8,8,,0.002658,0.002658,0.002658
b0f7034b-c96c-4258-b2e7-5aa002b06849,,,8,8,,0.003380,0.003380,0.003380
03eb1267-874e-4578-9cb1-842f2ce8b8bd,,,5,5,,,,
1c34c1c8-f258-44c4-9e3a-c2f2e31717c8,,,7,7,,0.010064,0.010064,0.010064
05471c9a-01f7-4f18-887a-90f24b321410,,,5,5,,0.026012,0.026012,0.026012
e30a8520-8c37-472b-b980-9823d927cd2d,,,7,7,,0.020731,0.020731,0.020731
f42371c6-6fcd-4fbb-8956-b5b5971daa41,,,5,5,0,0.068281,0.073752,0.073752
611c3ade-273a-4a0b-8b8a-881372080357,,,5,5,5,0.080951,0.080951,0.080951
c0f269b3-0c9d-46d6-bbf5-014d6c5d3be7,,,5,5,5,0.150984,0.150984,0.150984
20605252-22aa-427f-8fea-a87e33289737,,,5,0,0,,0.086057,0.086057
6c0fe9db-57eb-4ddb-95a4-669c83418569,,,5,5,,0.015613,0.015613,0.015613
12c98527-fedb-454d-8cfb-8df9b93c583b,,,5,5,,0.231257,0.231257,0.231257
94a44213-b77b-4190-af2e-0c20f9dbf867,,,5,5,,0.040809,0.040809,0.040809
a3fd080a-8a14-4091-a064-9de437a5a58f,,,20,20,,0.028197,0.028197,0.028197
2c72f7f9-db6f-409e-8d1a-04e59a72bdd6,,,5,5,,0.082727,0.082727,0.082727
552f17d0-ac59-4426-887c-c6422652cf96,,,8,8,,0.002812,0.002812,0.002812
c7bca758-8605-4238-afc1-221ee91972f2,,,5,5,,0.012651,0.012651,0.012651
644bcbfd-4715-4f3d-aa71-faf9547bd0bc,,,5,5,5,0.206024,0.206024,0.206024
8c5bfa2b-fc2d-49fe-8116-9cccb80b2d82,,,5,5,5,0.108942,0.108942,0.108942
762d49b3-98dd-4b7a-beba-1af0a9d0709d,,,5,5,,0.134940,0.134940,0.134940
e6bdba81-f1e2-45e7-8754-b0433f40cdac,,,5,5,,0.094743,0.094743,0.094743
1b2f56a0-09cf-46c7-ad89-9298a7a9fa80,,,5,5,,0.029023,0.029023,0.029023
f1b1242e-7cbb-4098-86bf-1d93363bb0d6,,,5,5,,0.012283,0.012283,0.012283
2e3f7e21-bed2-436d-ac99-22c340796969,,,5,5,,,,
299b5817-a6e6-461c-bfb5-6fba46896e1a,,,26,26,,0.125449,0.125449,0.125449
211e3c02-4dc9-4262-903c-895c22c00cec,,,5,5,,0.067422,0.067422,0.067422
634c7098-d289-4a63-9262-b60364a6bf25,,,5,5,,0.069837,0.069837,0.069837
724358f7-1f1a-4302-8c04-39b59a093a6f,,,5,5,,0.033723,0.033723,0.033723
96b1902b-4bd5-4fe4-b0b2-3d45a72f69db,,,5,5,,0.080151,0.080151,0.080151
1feedd88-0aaf-4286-b2a8-4e97cf8f658d,,,5,5,5,0.023209,0.023209,0.023209
2db9832f-d1b9-4ea1-8bb5-85cd51c4d62f,904543014.401700,15,5,5,,0.105740,0.105740,0.105740
60e3ee24-a867-4cff-8635-9edc5858ee45,,,5,5,5,0.070479,0.070479,0.070479
ce30707e-5ca4-4a58-a3ec-cc08c2a22966,,,5,5,,0.064504,0.064504,0.064504
d1f8bf87-e114-45cf-95c9-10b9cc2d67cc,,,5,5,,0.074690,0.074690,0.074690
a20499aa-e6a4-4e82-b489-11edb618f7e9,,,26,26,,0.111175,0.111175,0.111175
1caf5a79-c588-4b84-8222-392f931f76ab,,,5,5,,0.104925,0.104925,0.104925
36907048-d67c-4b7d-943e-012981190ead,,,5,5,,0.040338,0.040338,0.040338
30a7159f-e3a2-420b-95a1-45b0b6235b60,,,5,5,,0.057705,0.057705,0.057705
eb3fcfd4-a759-40ca-8ad6-981034914407,,,5,5,,0.142796,0.142796,0.142796
2a81917e-1897-4422-b3c8-628bbdaaaa5e,,,5,5,,0.050131,0.050131,0.050131
06982aaf-5742-4d93-b65f-4d1cdfd2c94f,,,10,10,,0.011006,0.011006,0.011006
dc9067ab-74a3-43f4-968f-a94cebb19d2d,,,5,0,0,,0.338414,0.338414
43af2f46-adc5-4e57-8377-b0a9993e2548,,,5,5,,0.084032,0.084032,0.084032
39e7e00e-f6ca-42f5-82ae-606e114ddfbd,,,5,5,,0.082277,0.082277,0.082277
d2fd523c-d31d-412d-9eb6-b3442e012f45,,,5,5,,0.106920,0.106920,0.106920
dc2f4580-e784-4f5a-9a49-f4e1d9d3cdf3,,,5,0,0,,0.085635,0.085635
9febc40d-27e4-4d4f-b6d7-fe80221bed4b,,,26,26,,,,
b4e02b4c-e6ef-4ec1-bf4f-52f000cdcfee,,,5,5,5,0.081161,0.081161,0.081161
51b6a730-c01f-4ba6-b40e-4096b73b8203,,,5,5,,0.005268,0.005268,0.005268
8f7a644c-20b2-42f5-9723-12ff4dc1714e,,,5,5,,0.050487,0.050487,0.050487
3b217b56-a6f9-4413-a7a6-79bbd4f187d5,,,5,5,5,0.073092,0.073092,0.073092
8858365b-b3ba-49b7-9ff4-641264fd89fc,,,5,5,5,0.064441,0.064441,0.064441
c609753c-373e-4c3a-a9ef-6c2f10460a13,,,5,5,0,0.116020,0.125316,0.125316
89c80fdb-69c7-4df4-8661-b2ae7d1ee8a9,,,5,5,,0.070213,0.070213,0.070213
3a313f20-27ef-4da1-b9b5-bd8ea2066320,,,5,5,,0.048292,0.048292,0.048292
40ff2d59-afcb-4ea2-a368-28c93fb994d6,,,5,5,,0.149323,0.149323,0.149323
9eda26d0-e318-4092-87c5-9cb7fc64571e,,,8,8,,0.000995,0.000995,0.000995
233456e0-4410-4836-a1e7-1ff204eb4c20,,,5,5,,0.148636,0.148636,0.148636
bcf7f2a7-7921-4dee-b5cc-e2fedda83921,,,0,0,,0.041571,0.041571,0.041571
b8a5055b-f97c-41c6-812d-fc5da871fe0b,,,5,5,,0.000769,0.000769,0.000769
24e8987d-79cd-4db8-9e99-3f6e3bb2d11c,,,5,5,,0.031642,0.031642,0.031642
8ecaccd4-ec4d-4b73-b679-e026d7fa985d,,,26,26,,0.106172,0.106172,0.106172
13c0c20b-4bf8-47f7-aa10-8c3889784b5f,,,5,5,,0.098969,0.098969,0.098969
ff6aa8e2-c185-40c3-b45a-049a6b970bb7,,,20,20,,0.013305,0.013305,0.013305
28078658-b7ba-480c-a082-2f91b6470f9d,,,5,5,4,0.081962,0.083159,0.083159
5c8a3406-bb9f-4ac1-a21a-ea33b62b4cf5,,,5,5,,0.022995,0.022995,0.022995
ce54769d-43c1-4226-be07-7d580897f5b4,,,5,5,,0.072806,0.072806,0.072806
3810775a-5e8d-4b70-a69d-b899b93a7675,,,20,20,,0.039337,0.039337,0.039337
44854d51-ac5c-488b-b547-6d934057b219,,,26,26,24,0.117644,0.119803,0.119803
38657873-ce88-491d-bbdc-e74d28b26aa2,,,5,5,,0.041458,0.041458,0.041458
e53d8969-f9fa-4cf7-adc6-32475c31348a,,,26,26,,0.019329,0.019329,0.019329
565fc1a7-6e2d-4b56-8555-e75614976f27,,,5,5,3,0.074095,0.076307,0.076307
76263313-7251-4447-9893-fa6b55980328,,,5,5,,0.082822,0.082822,0.082822
525e5020-cc73-4708-a2dd-4186237e51a2,,,20,20,,0.010118,0.010118,0.010118
21f5dc53-c13d-4994-a8cc-baad24628a21,,,5,5,,0.072430,0.072430,0.072430
03f164c9-d89f-43d6-b2d5-5de4ec7b3344,,,5,5,,0.023638,0.023638,0.023638
bb6321f5-b3ca-4803-9a9d-66f55a675c95,,,5,5,,0.093658,0.093658,0.093658
8a8f82a6-0c20-44c6-85be-6b0064a9bd93,,,5,0,0,,0.076999,0.076999
2edd02a8-b859-4b77-b7dc-eadab2bd362e,,,5,5,,0.070939,0.070939,0.070939
b5b2111a-f50f-4775-b950-29c409f18650,,,5,5,,0.076983,0.076983,0.076983
9c89090f-11be-4e4a-8b1b-a72e52298b6c,,,26,26,26,0.109930,0.109930,0.109930
e9fc21ef-1736-4980-82ea-40a774073834,361985267.280000,21,5,5,5,0.009336,0.009336,0.009336
60d74c0b-b2a2-48f8-b919-4fa49f2ba25b,,,5,5,,0.056754,0.056754,0.056754
49c8aca9-f455-4327-9d43-2ef21d5816be,,,5,5,,0.100788,0.100788,0.100788
bb56c01e-c62c-494d-b62f-74f435664d28,,,5,5,,0.037501,0.037501,0.037501
0d89e4bb-bf85-4930-8e05-b10db73afb26,,,5,5,,0.036631,0.036631,0.036631
14c7cd5f-7cc6-49c4-8dda-5722fdcdfec3,,,5,5,1,0.085750,0.091114,0.091114
26c57187-aeac-4d02-9701-26a6a19d5026,,,5,5,,0.024746,0.024746,0.024746
af5f788b-70c0-4928-a89e-1b4a0b8972aa,,,5,5,,0.083595,0.083595,0.083595
34b628a2-1699-45b4-ba73-4ff04ca15246,,,26,26,,0.115057,0.115057,0.115057
79de83e9-f3e6-45c8-9deb-eabff0a3e46c,,,5,5,,0.077177,0.077177,0.077177
ceed06b6-8aa0-4e74-bf1c-1fe425547927,,,5,5,,0.074257,0.074257,0.074257
2d34e061-ccdd-42f4-87e5-a8a200729aea,,,5,5,5,0.044639,0.044639,0.044639
25b4fe05-400b-4bb1-96fd-dcbd0c3721a3,,,10,10,,0.027612,0.027612,0.027612
6efa04fe-2989-4c43-be5a-1bab867e9b9c,,,10,10,,0.004590,0.004590,0.004590
8e6e1609-3b4f-45e8-871c-364865f540f5,,,5,5,,0.063673,0.063673,0.063673
8ee0c734-b7cc-4547-8265-5aa0aa58a5f7,,,5,5,,0.138588,0.138588,0.138588
719cb8dd-eaab-4f63-804e-cdc71e93464f,,,5,5,,0.011170,0.011170,0.011170
8403e51c-25a8-4a50-bc30-f81c4434af7e,,,5,5,,0.111962,0.111962,0.111962
7a298891-ec66-4016-815a-41a2f9676e94,,,5,5,,0.022538,0.022538,0.022538
40110af7-ac9d-4ed4-a436-8c9a33d82330,,,20,20,,0.031044,0.031044,0.031044
f6e9aeff-c6ad-4356-a100-4ecb6a6f9b4a,,,5,5,,0.123201,0.123201,0.123201
7daa681a-2f58-4ab3-a1af-cf21da3d5690,,,5,5,,0.120295,0.120295,0.120295
60c6cf5e-8761-47da-ad64-c3433befb734,,,20,20,,0.046839,0.046839,0.046839
ad7891e6-837b-423c-b74f-a315c8009279,,,5,5,,0.036872,0.036872,0.036872
1d522961-5658-48dd-a7dd-03291428ac63,,,5,5,,0.137784,0.137784,0.137784
7ce50668-3c67-4d60-88e9-1a0aea8cea45,,,20,20,,0.026867,0.026867,0.026867
b5d442e1-74c6-4aa7-ac5e-24504676c610,,,5,5,,0.081187,0.081187,0.081187
