id,name,shortName,country,stateProvince,sector name,countryOfRisk ID,industry name,countryOfIncorporation ID,market value,market cap,primary exchange countries ids
d8c149fb-73e3-4f0d-91d6-e8d41a97d148,City of Kalispell (Montana),KALISPELL CITY OF /MT/,United States,MT,Government,US,Municipality,US,,,[]
ada6c12f-8e7d-4024-9c4b-aeea6eec484d,Florida Housing Finance Corp.,FLORIDA HOUSING FINANCE CORP,United States,FL,Government,US,State Agency,US,,,[]
c3da9c2d-23a3-4b65-8259-ebdef2122a2b,County of Darke (Ohio),DARKE COUNTY OF /OH/,United States,OH,Government,US,Province/State,US,,,[]
cd4138e7-f7d1-4bad-a4b4-c6a8bb45d6a2,City of Lenexa (Kansas),LENEXA CITY OF /KS/,United States,KS,Government,US,Municipality,US,,,[]
5f5e52de-65af-4b95-bf77-7c900a5f5b08,Copperleaf Metropolitan District No. 4 (Colorado),COPPERLEAF METROPOLITAN DISTRICT NO 4 /CO/,United States,CO,Government,US,Local Agencies,US,,,[]
68abbd3e-a426-4e5a-9c68-81f41eb2855a,City of Celina (Texas),CELINA CITY OF /TX/,United States,TX,Government,US,Municipality,US,,,[]
7aa9fa7e-a57f-4f82-a50e-0950fcaac178,Lambertson Farms Metropolitan District No. 1 (Colorado),LAMBERTSON FARMS METROPOLITAN DISTRICT NO 1 /CO/,United States,CO,Government,US,Local Agencies,US,,,[]
eb89c37a-ca29-4fc3-9945-618e9d4fc3c1,City of Aubrey (Texas),AUBREY CITY OF /TX/,United States,TX,Government,US,Municipality,US,,,[]
8b6d5b2f-efd0-42da-8e70-74e51e6afc33,Black Desert Public Infrastructure District (Utah),BLACK DESERT PUBLIC INFRASTRUCTURE DISTRICT /UT/,United States,UT,Government,US,Local Agencies,US,,,[]
ab6c0ac9-83bc-4879-a239-9b614a54dbdd,City of Bridgeport (Connecticut),BRIDGEPORT CITY OF /CT/,United States,CT,Government,US,Municipality,US,,,[]
d6d8e00e-2b21-4845-829b-6c9fe3a41a43,Embrey Community Development Authority (Virginia),EMBREY COMMUNITY DEVELOPMENT AUTHORITY /VA/,United States,VA,Government,US,Local Agencies,US,,,[]
ed1765a2-3701-4f56-a415-cb72c5dbdae9,Ascension Parish Industrial Development Board (Louisiana),ASCENSION PARISH INDUSTRIAL DEVELOPMENT BOARD /LA/,United States,LA,Government,US,Local Agencies,US,,,[]
69550719-596c-4912-be95-fbd5f876cf81,Clear Creek Station Metropolitan District No. 2 (Colorado),CLEAR CREEK STATION METROPOLITAN DISTRICT NO 2 /CO/,United States,CO,Government,US,Local Agencies,US,,,[]
d2d1d739-8ba6-4ac6-af80-2e99ecc65f67,City of Bolingbrook (Illinois),BOLINGBROOK CITY OF /IL/,United States,IL,Government,US,Municipality,US,,,[]
fc708c17-bbcb-48e0-820f-2990139878a9,Alabama Private Colleges & Universities Facilities Authority,ALABAMA PRIVATE COLLEGES & UNIVERSITIES FACILITIES AUTHORITY,United States,AL,Government,US,State Agency,US,,,[]
11dd68f1-fd7f-4177-8770-21d9d08e42f1,Trophy Club Municipal Utility District No. 1 (Texas),TROPHY CLUB MUNICIPAL UTILITY DISTRICT NO 1 /TX/,United States,TX,Government,US,Local Agencies,US,,,[]
6810306e-8df2-44d4-9f97-f5d0d5dd6d4c,Detroit Downtown Development Authority (Michigan),DETROIT DOWNTOWN DEVELOPMENT AUTHORITY /MI/,United States,MI,Government,US,Local Agencies,US,,,[]
41ea4951-08be-462d-b6df-054e4a0c921d,Birmingham-Jefferson Civic Center Authority (Alabama),BIRMINGHAM JEFFERSON CIVIC CENTER AUTHORITY /AL/,United States,AL,Government,US,Local Agencies,US,,,[]
07dd6a54-e98d-427b-b691-5bd24d23c0aa,Brighton Crossing Metropolitan District No. 4 (Colorado),BRIGHTON CROSSING METROPOLITAN DISTRICT NO 4 /CO/,United States,CO,Government,US,Local Agencies,US,,,[]
d3ceadeb-f38c-4b61-85ba-26662b562446,City of Centerville (Ohio),CENTERVILLE CITY OF /OH/,United States,UT,Government,US,Municipality,US,,,[]
c67e6970-c459-49d9-b4d7-1d2a9af67dc4,Crystal Crossing Metropolitan District (Colorado),CRYSTAL CROSSING METROPOLITAN DISTRICT /CO/,United States,CO,Government,US,Local Agencies,US,,,[]
55555748-4438-4d17-b3ee-060c48e8947a,DuBois Hospital Authority (Pennsylvania),DUBOIS HOSPITAL AUTHORITY /PA/,United States,PA,Government,US,Local Agencies,US,,,[]
0c2873bc-6db1-464d-a376-fb0779462180,Harbor Point Infrastructure Improvement District (Connecticut),HARBOR POINT INFRASTRUCTURE IMPROVEMENT DISTRICT /CT/,United States,CT,Government,US,Local Agencies,US,,,[]
7b4b748d-e117-45c9-b2af-bb8faa74b998,Downtown Doral Community Development District (Florida),DOWNTOWN DORAL COMMUNITY DEVELOPMENT DISTRICT /FL/,United States,FL,Government,US,Local Agencies,US,,,[]
4717d597-52fa-4d8f-884b-c98fa7ce0b0a,Bexley Community Development District (Florida),BEXLEY COMMUNITY DEVELOPMENT DISTRICT /FL/,United States,FL,Government,US,Local Agencies,US,,,[]
97b3f907-fe68-4598-b07f-aa7035b6bbf2,Cityplace Community Development District (Florida),CITYPLACE COMMUNITY DEVELOPMENT DISTRICT /FL/,United States,FL,Government,US,Local Agencies,US,,,[]
304956d1-3dd6-4763-9a11-4667c7e83675,Douglas County Hospital Authority No. 2 (Nebraska),DOUGLAS COUNTY HOSPITAL AUTHORITY NO 2 /NE/,United States,NE,Government,US,Local Agencies,US,,,[]
5d7860ae-b56c-4b32-a370-4767dcef15c5,Clackamas County Hospital Facilities Authority (Oregon),CLACKAMAS COUNTY HOSPITAL FACILITIES AUTHORITY /OR/,United States,OR,Government,US,Local Agencies,US,,,[]
67f4dc8d-fd00-4e51-9ec0-d16d5bc20798,Town of Davie (Florida),DAVIE TOWN OF /FL/,United States,FL,Government,US,Municipality,US,,,[]
87b7488f-ed21-4c72-b5f9-84712507e97a,Iron Mountain Metropolitan District No. 2 (Colorado),IRON MOUNTAIN METROPOLITAN DISTRICT NO 2 /CO/,United States,CO,Government,US,Local Agencies,US,,,[]
cb5bf32e-96eb-4c22-97d8-78c7b0563c1e,Arizona Sports & Tourism Authority,ARIZONA SPORTS & TOURISM AUTHORITY,United States,AZ,Government,US,General Government,US,,,[]
e0110346-2738-4558-9332-d5117c994a3d,Illinois Housing Development Authority (Illinois),ILLINOIS HOUSING DEVELOPMENT AUTHORITY /IL/,United States,IL,Government,US,General Government,US,,,[]
0f659b3f-e056-48ca-b9a0-44be04e29ace,Franklin Health & Educational Facilities Board (Tennessee),FRANKLIN HEALTH & EDUCATIONAL FACILITIES BOARD /TN/,United States,TN,Government,US,Local Agencies,US,,,[]
c69bad32-2ecb-4e1e-b420-9f75dcd915ae,Mida Golf & Equestrian Center Public Infrastructure District,MIDA GOLF & EQUESTRIAN CENTER PUBLIC INFRASTRUCTURE DISTRICT,United States,UT,Government,US,Local Agencies,US,,,[]
f5339e32-4695-4947-b0d0-4e451196e907,Multnomah County Hospital Facilities Authority (Oregon),MULTNOMAH COUNTY HOSPITAL FACILITIES AUTHORITY /OR/,United States,OR,Government,US,Local Agencies,US,,,[]
abc46de3-5b2d-4fb6-b9e9-e134cf8d9003,North Range Metropolitan District No. 2 (Colorado),NORTH RANGE METROPOLITAN DISTRICT NO 2 /CO/,United States,CO,Government,US,Local Agencies,US,,,[]
72ed4de6-9c40-4608-8250-c0ff5bd5fa12,Miami-Dade County Industrial Development Authority (Florida),MIAMI DADE COUNTY INDUSTRIAL DEVELOPMENT AUTHORITY /FL/,United States,FL,Government,US,General Government,US,,,[]
936934cd-9861-4727-9cdc-2f6150b3738f,Middletown City School District (Ohio),MIDDLETOWN CITY SCHOOL DISTRICT /OH/,United States,OH,Government,US,Local Agencies,US,,,[]
c3835eac-7aad-445a-a0c9-35d7298c92b0,North Dakota Housing Finance Agency,NORTH DAKOTA HOUSING FINANCE AGENCY,United States,ND,Government,US,State Agency,US,,,[]
57e4a66e-50df-43fe-8861-ffc9bf4010c2,Plano Special Service Area No. 1 (Illinois),PLANO SPECIAL SERVICE AREA NO 1 /IL/,United States,IL,Government,US,Local Agencies,US,,,[]
99eaa7cf-7530-4763-a551-c6b8d93a902a,Aerotropolis Regional Transportation Authority (Colorado),AEROTROPOLIS REGIONAL TRANSPORTATION AUTHORITY /CO/,United States,CO,Government,US,General Government,US,,,[]
3d9e2721-7f57-40c6-b623-ed98c6e2680f,St. Vrain Lakes Metropolitan District No. 2 (Colorado),ST VRAIN LAKES METROPOLITAN DISTRICT NO 2 /CO/,United States,CO,Government,US,Local Agencies,US,,,[]
eebace61-a375-4662-8f5c-5161de4f5259,"Washington Township Board of Education (Mercer Cnty, NJ)",WASHINGTON TOWNSHIP BOARD OF EDUCATION /MERCER CNTY NJ/,United States,NJ,Consumer Services,US,Other Consumer Services,US,,,[]
862f578b-8156-4a91-90be-2cbd439d7466,Housing Authority of Maine (Maine),MAINE HOUSING AUTHORITY /ME/,United States,ME,Government,US,State Agency,US,,,[]
1ee77541-9be3-42d1-b1cd-455390a5e5a2,Mobile-Spring Hill College Educational Building Authority,MOBILE SPRING HILL COLLEGE EDUCATIONAL BLDG AUTHORITY /AL/,United States,AL,Government,US,Local Agencies,US,,,[]
e95b5768-d270-4a06-a156-933c19663a21,Mississippi Home Corp.,MISSISSIPPI HOME CORP,United States,,Government,US,State Agency,US,,,[]
fd62a98e-e5b6-4cca-b08a-37e611f1133d,Montgomery County Toll Road Authority (Texas),MONTGOMERY COUNTY TOLL ROAD AUTHORITY /TX/,United States,TX,Government,US,Municipality,US,,,[]
dc33e744-7a1f-4a8d-895b-248935064a8f,The Lower Alabama Gas District (Alabama),LOWER ALABAMA GAS DISTRICT /AL/,United States,AL,Government,US,Local Agencies,US,,,[]
14dc1f29-8965-4e00-ad30-2ceb0d0c1985,Mountain Shadows Metropolitan District (Colorado),MOUNTAIN SHADOWS METROPOLITAN DISTRICT /CO/,United States,CO,Government,US,Local Agencies,US,,,[]
4818340a-ed46-4eab-b0b4-a338abb45613,City of Reno (Nevada),RENO CITY OF /NV/,United States,NV,Government,US,Municipality,US,,,[]
d477f68e-b35e-4ebd-930d-4407dff72385,McCamey County Hospital District,MCCAMEY COUNTY HOSPITAL DISTRICT,United States,TX,Government,US,General Government,US,,,[]
cf77b353-801e-4e6e-8e27-46f4a7cce651,Tulsa County Industrial Authority (Oklahoma),TULSA COUNTY INDUSTRIAL AUTHORITY /OK/,United States,OK,Government,US,Local Agencies,US,,,[]
93d46b7f-c6bb-4618-8325-cd6ba8bdce1b,New Mexico Mortgage Finance Authority,NEW MEXICO MORTGAGE FINANCE AUTHORITY,United States,NM,Government,US,General Government,US,,,[]
3fa0b01d-15ce-41ed-a133-f37ba89438bb,The City of Mobile (Alabama),MOBILE CITY OF /AL/,United States,AL,Government,US,Municipality,US,,,[]
2d95f96b-c84c-436a-ba34-5e91ceb38b5e,Reunion West Community Development District (Florida),REUNION WEST COMMUNITY DEVELOPMENT DISTRICT /FL/,United States,FL,Government,US,Local Agencies,US,,,[]
8ad3ec10-4c22-49a0-9bab-d8267559db25,Cahava Springs Revitalization District (Arizona),CAHAVA SPRINGS REVITALIZATION DISTRICT /AZ/,United States,AZ,Government,US,Local Agencies,US,,,[]
841c7822-4ff5-4097-8b70-0237bf2482ad,Aviation Station North Metropolitan District No. 2 (Colorado),AVIATION STATION NORTH METROPOLITAN DISTRICT NO 2 /CO/,United States,CO,Government,US,Local Agencies,US,,,[]
ee89e044-e348-4c6a-bb60-17926dcc3ba1,Denver Connection West Metropolitan District (Colorado),DENVER CONNECTION WEST METROPOLITAN DISTRICT /CO/,United States,CO,Government,US,Local Agencies,US,,,[]
5cfa69fd-e841-4949-b10a-2df44e1d6cb7,Decatur Hospital Authority (Texas),DECATUR HOSPITAL AUTHORITY /TX/,United States,TX,Government,US,General Government,US,,,[]
0c0aad02-20ff-4788-894e-c5620bb0bc46,Spring Valley Community Infrastructure District No. 1 (Idaho),SPRING VALLEY COMMUNITY INFRASTRUCTURE DISTRICT NO 1 /ID/,United States,ID,Government,US,Local Agencies,US,,,[]
e34546f8-a7c5-40cd-afe9-17ec2966c0fa,The Village at Dry Creek Metropolitan District No. 2,VILLAGE AT DRY CREEK METROPOLITAN DISTRICT NO 2 /CO/,United States,CO,Government,US,Local Agencies,US,,,[]
78136105-e6cf-4c8d-8899-7833e8bdb80b,STC Metropolitan District No. 2 (Colorado),STC METROPOLITAN DISTRICT NO 2 /CO/,United States,CO,Government,US,Local Agencies,US,,,[]
5b4cdf49-5ac6-4c9d-a089-5ddc3c3e48c9,County of Tuscarawas (Ohio),TUSCARAWAS COUNTY OF /OH/,United States,OH,Government,US,Province/State,US,,,[]
cf5ce6ae-7cac-42d8-bc43-14f0bf5ae7ea,City of Rockville (Maryland),ROCKVILLE CITY OF /MD/,United States,MD,Government,US,Municipality,US,,,[]
c43992f9-3214-4258-a398-ea729d9d1daa,Six Mile Creek Community Development District (Florida),SIX MILE CREEK COMMUNITY DEVELOPMENT DISTRICT /FL/,United States,FL,Government,US,Local Agencies,US,,,[]
dd1006fc-aae4-4bb2-8685-3479920bf224,Reata South Metropolitan District (Colorado),REATA SOUTH METROPOLITAN DISTRICT /CO/,United States,CO,Government,US,Local Agencies,US,,,[]
0bd15a85-1959-4b3a-aa32-6e9ad771aa92,Santa Ana Financing Authority (California),SANTA ANA FINANCING AUTHORITY /CA/,United States,CA,Government,US,General Government,US,,,[]
11099242-7848-486e-9915-aa198bf018ca,Vauxmont Metropolitan District (Colorado),VAUXMONT METROPOLITAN DISTRICT /CO/,United States,CO,Government,US,Local Agencies,US,,,[]
84a4beb6-28f4-48e6-9488-6d48b1188961,Fullerton Community Facilities District No. 1 (California),FULLERTON COMMUNITY FACILITIES DISTRICT NO 1 /CA/,United States,CA,Government,US,Local Agencies,US,,,[]
e6285294-c2f9-4435-b4d8-f02035686205,Independent Cities Lease Finance Authority (California),INDEPENDENT CITIES LEASE FINANCE AUTHORITY /CA/,United States,CA,Government,US,State Agency,US,,,[]
fb89f675-9982-4caf-b102-3cc07dceebaa,West Patterson Financing Authority (California),WEST PATTERSON FINANCING AUTHORITY /CA/,United States,CA,Government,US,General Government,US,,,[]
d181a759-ed51-49be-8714-4978cffd8c53,Community Redevelopment Agency (California),COMPTON COMMUNITY REDEVELOPMENT AGENCY /CA/,United States,CA,Government,US,Local Agencies,US,,,[]
dc8f8e96-1fef-49b6-a473-6c403528543c,Bell Community Redevelopment Agency (California),BELL COMMUNITY REDEVELOPMENT AGENCY /CA/,United States,CA,Government,US,Local Agencies,US,,,[]
24fecd21-4df6-40e1-814d-1b2afac5f242,Mount San Jacinto Community College District (California),MOUNT SAN JACINTO COMMUNITY COLLEGE DISTRICT /CA/,United States,CA,Government,US,Local Agencies,US,,,[]
60758906-356f-4787-8a45-3ba19c8d16f5,City of Lathrop (California),LATHROP CITY OF /CA/,United States,CA,Government,US,Municipality,US,,,[]
9527fac3-12aa-4999-8cb4-ab61458c74e1,San Marcos Public Facilities Authority (California),SAN MARCOS PUBLIC FACILITIES AUTHORITY /CA/,United States,CA,Government,US,Local Agencies,US,,,[]
8f5dbae8-2656-423e-bc93-76c961a150ab,Lammersville Joint Unifed School District (California),LAMMERSVILLE JOINT UNIFED SCHOOL DISTRICT /CA/,United States,CA,Government,US,Local Agencies,US,,,[]
8dc830de-1f5b-4ddb-b5a4-dd59a30d0846,City of La Verne (California),LA VERNE CITY OF /CA/,United States,CA,Government,US,Municipality,US,,,[]
5e450f90-7e84-46a1-bc66-33cf54c85c5c,Placerville Public Financing Authority (California),PLACERVILLE PUBLIC FINANCING AUTHORITY /CA/,United States,CA,Government,US,General Government,US,,,[]
3fc5fdc0-74f0-456c-806a-233c6ed37aa6,Riverside County Community Facilities Districts (California),RIVERSIDE COUNTY COMMUNITY FACILITIES DISTRICTS /CA/,United States,CA,Government,US,General Government,US,,,[]
3c931892-9fb5-45e3-8f61-2e37a7635999,Corona-Norco Unified School District (California),CORONA NORCO UNIFIED SCHOOL DISTRICT /CA/,United States,CA,Government,US,Local Agencies,US,,,[]
b459ee23-d1f8-4491-99bc-d0e8efeee23e,City of El Monte (California),EL MONTE CITY OF /CA/,United States,CA,Government,US,Municipality,US,,,[]
3c0d3c82-d686-419f-9b70-ea77163e2886,Perris Joint Powers Authority (California),PERRIS JOINT POWERS AUTHORITY /CA/,United States,CA,Government,US,Local Agencies,US,,,[]
496ea4b6-4340-4507-a06c-a2c9f1356754,Rio Elementary School District Community Facilities District,RIO ELEMENTARY SCHOOL DISTRICT COMMUNITY FACS DISTR /CA/,United States,CA,Government,US,General Government,US,,,[]
bfa06144-0a08-41fa-8f7d-86879e1ea925,Sanger Unified School District (California),SANGER UNIFIED SCHOOL DISTRICT /CA/,United States,CA,Government,US,Local Agencies,US,,,[]
aa6189fb-88a4-4c7b-8eca-161721164cad,Beaumont Financing Authority (California),BEAUMONT FINANCING AUTHORITY /CA/,United States,CA,Government,US,Local Agencies,US,,,[]
10c2e017-95e2-4f18-9f1a-4ce7c8aaefc8,Temecula Public Financing Authority (California),TEMECULA PUBLIC FINANCING AUTHORITY /CA/,United States,CA,Government,US,Local Agencies,US,,,[]
09eceedf-2238-4ee5-854e-1cca841ce17f,Grand Junction Dos Rios General Improvement District,GRAND JUNCTION DOS RIOS GENERAL IMPROVEMENT DISTRICT /CO/,United States,CO,Government,US,Local Agencies,US,,,[]
d10fecb4-2757-436e-88cc-b247a75822a8,City of Terre Haute (Indiana),TERRE HAUTE CITY OF /IN/,United States,IN,Government,US,Municipality,US,,,[]
40dd0379-b2da-4b7b-a745-8d4644943c7d,Tree Farm Metropolitan District (Colorado),TREE FARM METROPOLITAN DISTRICT /CO/,United States,CO,Government,US,Local Agencies,US,,,[]
8bb1f225-4e5f-412c-a3a0-670a7b85207f,Mission Economic Development Corp. (Texas),MISSION ECONOMIC DEVELOPMENT CORP /TX/,United States,TX,Government,US,Local Agencies,US,,,[]
98a7525b-fd3f-4a9a-bce7-5fcc3933013c,Yorkville United City Business District (Illinois),YORKVILLE UNITED CITY BUSINESS DISTRICT /IL/,United States,IL,Government,US,Local Agencies,US,,,[]
6ae98ba0-6cf7-4cc8-9652-13e074ba808e,City of Woodbury (Minnesota),WOODBURY CITY OF /MN/,United States,MN,Government,US,Municipality,US,,,[]
5e66bb64-dec1-4d7a-ba90-de3ddc364b77,Westside Haines City Community Development District (Florida),WESTSIDE HAINES CITY COMMUNITY DEVELOPMENT DISTRICT /FL/,United States,FL,Government,US,Local Agencies,US,,,[]
a49e2b5d-6aaa-4a2d-93a9-c017a2511702,Woodmen Heights Metropolitan District No. 2 (Colorado),WOODMEN HEIGHTS METROPOLITAN DISTRICT NO 2 /CO/,United States,CO,Government,US,Local Agencies,US,,,[]
7616286f-551f-4a5b-b8d1-a82a0ddb9155,Windsor Highlands Metropolitan District No. 9 (Colorado),WINDSOR HIGHLANDS METROPOLITAN DISTRICT NO 9 /CO/,United States,CO,Government,US,Local Agencies,US,,,[]
fb522a4e-2bcc-4838-8e67-2afae44c2d6b,City of Shoals (Indiana),SHOALS CITY OF /IN/,United States,IN,Government,US,Municipality,US,,,[]
a39d2d39-2ede-48b2-a39e-921a8c64c198,City of Manor (Texas),MANOR CITY OF /TX/,United States,TX,Government,US,Municipality,US,,,[]
26dbcbfb-1c01-49c1-ae28-c5bd04855cfc,Abilene Convention Center Hotel Development Corp. (Texas),ABILENE CONVENTION CENTER HOTEL DEVELOPMENT CORP /TX/,United States,TX,Government,US,Local Agencies,US,,,[]
97bc0475-28bd-4a77-97ae-355cc78d7aa8,Crystal Cay Community Development District (Florida),CRYSTAL CAY COMMUNITY DEVELOPMENT DISTRICT /FL/,United States,FL,Government,US,Local Agencies,US,,,[]
a83a1599-17a4-46c4-80dc-57849c79f8dd,Charlotte County Industrial Development Authority (Florida),CHARLOTTE COUNTY INDUSTRIAL DEVELOPMENT AUTHORITY /FL/,United States,FL,Government,US,General Government,US,,,[]
0bfc4916-f4ec-4706-aae0-d79c0299e86b,Newport News Industrial Development Authority (Virginia),NEWPORT NEWS INDUSTRIAL DEVELOPMENT AUTHORITY /VA/,United States,VA,Government,US,Local Agencies,US,,,[]
784126b6-6863-42d2-a848-f164a5caf9bf,Venetian Parc Community Development District (Florida),VENETIAN PARC COMMUNITY DEVELOPMENT DISTRICT /FL/,United States,,Government,US,Local Agencies,US,,,[]
b33506b2-a693-44c3-8572-82e5f498a310,Remuda Ranch Metropolitan District (Colorado),REMUDA RANCH METROPOLITAN DISTRICT /CO/,United States,CO,Government,US,Local Agencies,US,,,[]
a602fbd6-d2af-43d7-9bd5-37c690398850,Reunion East Community Development District (Florida),REUNION EAST COMMUNITY DEVELOPMENT DISTRICT /FL/,United States,FL,Government,US,Local Agencies,US,,,[]
8a700f11-02cd-4e38-a57a-fe3c160648e9,North Pine Vistas Metropolitan District No. 3 (Colorado),NORTH PINE VISTAS METROPOLITAN DISTRICT NO 3 /CO/,United States,CO,Government,US,Local Agencies,US,,,[]
31910b3a-7448-4053-9c20-5b283c354140,Belford North Metropolitan District (Colorado),BELFORD NORTH METROPOLITAN DISTRICT /CO/,United States,CO,Government,US,Local Agencies,US,,,[]
bdbcf46d-04b7-4b3b-ad34-1f999d753cd8,North Parkway Municipal Management District No. 1 (Texas),NORTH PARKWAY MUNICIPAL MANAGEMENT DISTRICT NO 1 /TX/,United States,TX,Government,US,Local Agencies,US,,,[]
9f57d08d-cfbb-4011-8d8e-b02cd9db2b37,Turtle Run Community Development District (Florida),TURTLE RUN COMMUNITY DEVELOPMENT DISTRICT /FL/,United States,FL,Government,US,Local Agencies,US,,,[]
23cae3cf-893d-49b3-854d-47e545a70fae,Lakeshore Villages Master Community Development District,LAKESHORE VILLAGES MASTER COMMUNITY DEVELOPMENT DISTRICT /LA/,United States,LA,Government,US,Local Agencies,US,,,[]
410df95d-8855-4576-bcc9-efc99bdf9d8c,Raindance Metropolitan District No. 1 (Colorado),RAINDANCE METROPOLITAN DISTRICT NO 1 /CO/,United States,CO,Government,US,Local Agencies,US,,,[]
92ec3466-f49c-4ace-9bfa-dcbaac0f607b,North Park Isle Community Development District (Florida),NORTH PARK ISLE COMMUNITY DEVELOPMENT DISTRICT /FL/,United States,FL,Government,US,Local Agencies,US,,,[]
afe0fc1e-02a6-4f62-bf5a-c3c9d9a6e334,Kit Carson County Health Service District (Colorado),KIT CARSON COUNTY HEALTH SERVICE DISTRICT /CO/,United States,CO,Government,US,Local Agencies,US,,,[]
309a6a7a-4cb9-4052-8154-e1f35fcca94e,Village East Community Metropolitan District (Colorado),VILLAGE EAST COMMUNITY METROPOLITAN DISTRICT /CO/,United States,CO,Government,US,Local Agencies,US,,,[]
b7ba4267-f0d8-4f0e-a54f-b5de82ec861a,Summit Academy North (Michigan),SUMMIT ACADEMY NORTH /MI/,United States,MI,Consumer Services,US,Other Consumer Services,US,,,[]
41ef3afe-075c-44df-8bdf-26d91e6550db,City of Mesquite (Texas),MESQUITE CITY OF /TX/,United States,TX,Government,US,Municipality,US,,,[]
27f13e54-994a-40e3-9dfc-29aefb3407d4,ROAM Public Infrastructure District No. 1 (Utah),ROAM PUBLIC INFRASTRUCTURE DISTRICT NO 1 /UT/,United States,UT,Government,US,Local Agencies,US,,,[]
fecbc175-2510-446f-8bd4-719c44f804f5,Babcock Ranch Community Independent Special District (Florida),BABCOCK RANCH COMMUNITY INDEPENDENT SPECIAL DISTRICT /FL/,United States,FL,Government,US,Local Agencies,US,,,[]
ba9355d1-cbdc-4644-93a5-74291372d996,Summit View Community Development District (Florida),SUMMIT VIEW COMMUNITY DEVELOPMENT DISTRICT /FL/,United States,FL,Government,US,Local Agencies,US,,,[]
54c0819c-5080-4a1f-86ed-8e7c10aec4a4,St. Paul Port Authority (Minnesota),ST PAUL PORT AUTHORITY /MN/,United States,MN,Government,US,Local Agencies,US,,,[]
31a64300-de60-4f83-b1ff-9a2e18576699,Eden Hills Community Development District (Florida),EDEN HILLS COMMUNITY DEVELOPMENT DISTRICT /FL/,United States,FL,Government,US,Local Agencies,US,,,[]
97a29a47-1876-48e8-9449-495f2f589f2a,Three Rivers Community Development District (Florida),THREE RIVERS COMMUNITY DEVELOPMENT DISTRICT /FL/,United States,FL,Government,US,Local Agencies,US,,,[]
a301a182-59b9-4634-984b-3288457b07e3,Saddle Creek Preserve of Polk County CDD (Florida),SADDLE CREEK PRESERVE OF POLK COUNTY CDD /FL/,United States,FL,Government,US,Local Agencies,US,,,[]
790fbb5f-067d-4141-8eee-8d669c93e28f,Magic Place Community Development District (Ohio),MAGIC PLACE COMMUNITY DEVELOPMENT DISTRICT /OH/,United States,OH,Government,US,Local Agencies,US,,,[]
8dee5f1c-5dec-441f-838b-7db21d001c54,Meyer Ranch Municipal Utility District (Texas),MEYER RANCH MUNICIPAL UTILITY DISTRICT /TX/,United States,TX,Government,US,Local Agencies,US,,,[]
032f0e00-3a04-41d9-9a1c-262ea5396484,Parkdale Community Authority (Colorado),PARKDALE COMMUNITY AUTHORITY /CO/,United States,CO,Government,US,Local Agencies,US,,,[]
fa6a991c-c7ae-4a6b-b442-b269e1efaa9e,Stone Ridge Metropolitan District No. 2 (Colorado),STONE RIDGE METROPOLITAN DISTRICT NO 2 /CO/,United States,CO,Government,US,Local Agencies,US,,,[]
54f6a33d-5ce8-47f9-8374-4db08cd4a134,Gulfstream Polo Community Development District (Florida),GULFSTREAM POLO COMMUNITY DEVELOPMENT DISTRICT /FL/,United States,FL,Government,US,Local Agencies,US,,,[]
