id,name,shortName,country,stateProvince,sector name,countryOfRisk ID,industry name,countryOfIncorporation ID,market value,market cap,primary exchange countries ids
c245691c-9bd0-4d77-a7e7-966cab800c0d,3D Energi Ltd.,3D ENERGI LTD,Australia,VI,Energy Minerals,AU,Integrated Oil,AU,15.162032,Nano,[AU]
33d95dd2-e767-4429-8aea-77944e0dec72,Ansell Ltd.,ANSELL LTD,Australia,VI,Producer Manufacturing,US,Miscellaneous Manufacturing,AU,3205.332007,Mid,[US AU]
87b017ec-df35-4b30-8bb9-1f53de3fbc1b,3P Learning Ltd.,3P LEARNING LTD,Australia,NS,Technology Services,US,Packaged Software,AU,193.866312,Micro,[AU]
d59b782d-f897-44ad-ab85-2fc81e334a44,Antilles Oil & Gas NL,ANTILLES OIL & GAS NL,Australia,WA,Energy Minerals,AU,Oil & Gas Production,AU,,,[]
4486c199-2b16-4020-bde1-91a7b90d738a,8common Ltd.,8COMMON LTD,Australia,NS,Technology Services,AU,Information Technology Services,AU,6.367668,Nano,[AU]
12465e9b-981b-4a09-81d4-8ef1ce6ce335,Percheron Therapeutics Ltd.,PERCHERON THERAPEUTICS LTD,Australia,VI,Health Technology,AU,Pharmaceuticals: Major,AU,62.481577,Micro,[US AU]
a6cb4143-270a-499b-b903-ac4c30090489,Centennial Mining Ltd.,CENTENNIAL MINING LTD,Australia,VI,Non-Energy Minerals,AU,Precious Metals,AU,,,[]
36efde75-e031-4521-8d51-f7bd4fa162fc,ARN Media Ltd.,ARN MEDIA LTD,Australia,NS,Consumer Services,AU,Broadcasting,AU,134.514935,Micro,[AU]
e2ca2bc6-1a5c-4dfd-92c4-146c3fbb6231,A1 Investments & Resources Ltd.,A1 INVESTMENTS & RESOURCES LTD,Australia,NS,Process Industries,AU,Agricultural Commodities/Milling,AU,14.226539,Nano,[AU]
9b9d0ed5-67f8-40ef-aa85-2ea7524b1172,Apollo Consolidated Ltd.,APOLLO CONSOLIDATED LTD,Australia,WA,Non-Energy Minerals,AU,Precious Metals,AU,,,[]
2c6e5c15-3622-490c-af64-6f6390aac216,Abilene Oil & Gas Ltd.,ABILENE OIL & GAS LTD,Australia,VI,Energy Minerals,AU,Oil & Gas Production,AU,,,[]
d76c14ad-290c-4abc-861f-02cf1749f3f1,Alexium International Group Ltd.,ALEXIUM INTERNATIONAL GROUP LTD,United States,SC,Process Industries,US,Chemicals: Specialty,AU,11.998544,Nano,[AU]
9dc41d55-4cb4-4cfc-a583-46d8effd0272,Prodigy Gold NL,PRODIGY GOLD NL,Australia,NT,Non-Energy Minerals,AU,Precious Metals,AU,4.403171,Nano,[AU]
1fd001dd-81db-4d81-8026-1e98a5ae1215,Allegra Medical Technologies Ltd.,ALLEGRA MEDICAL TECHNOLOGIES LTD,Australia,NS,Health Technology,AU,Medical Specialties,AU,2.403996,Nano,[AU]
fb5450ae-dcff-442e-9525-4b3301588773,Sparc Technologies Ltd.,SPARC TECHNOLOGIES LTD,Australia,SA,Commercial Services,AU,Miscellaneous Commercial Services,AU,12.292278,Nano,[AU]
1bd8d6c2-77b3-473a-b9ce-340fe2433a69,Accent Resources NL,ACCENT RESOURCES NL,Australia,WA,Non-Energy Minerals,AU,Precious Metals,AU,1.967405,Nano,[AU]
a25a0d07-b495-462d-8f67-02868bf921ad,Acrux Ltd.,ACRUX LTD,Australia,VI,Health Technology,US,Pharmaceuticals: Major,AU,11.685916,Nano,[AU]
26439f77-613c-40bc-821f-b6a288912c50,Actinogen Medical Ltd.,ACTINOGEN MEDICAL LTD,Australia,NS,Health Technology,AU,Pharmaceuticals: Other,AU,48.984799,Nano,[AU]
5fb9915a-0c77-4d01-abeb-52a3b68866bd,Plus Connect Ltd.,PLUS CONNECT LTD,Australia,VI,Technology Services,AU,Packaged Software,AU,,,[]
dcd1e470-85fb-4fc3-a696-327e6c715273,Adairs Ltd.,ADAIRS LTD,Australia,VI,Retail Trade,AU,Specialty Stores,AU,250.602277,Micro,[AU]
73c9f82c-7c54-4488-824c-75c97a604591,Adavale Resources Ltd.,ADAVALE RESOURCES LTD,Australia,WA,Non-Energy Minerals,AU,Other Metals/Minerals,AU,2.544392,Nano,[AU]
2c0ecb27-8a9d-4e0a-b2e9-213d2e464ad9,ADBRI Ltd.,ADBRI LTD,Australia,SA,Non-Energy Minerals,AU,Construction Materials,AU,,,[]
fe3b3696-789b-4089-9fca-460d60c71819,Andromeda Metals Ltd.,ANDROMEDA METALS LTD,Australia,SA,Non-Energy Minerals,AU,Precious Metals,AU,18.815501,Nano,[AU]
55b1e2a6-c606-4d2f-9107-0811d27ecf34,American Patriot Oil & Gas Ltd.,AMERICAN PATRIOT OIL & GAS LTD,Australia,NS,Industrial Services,AU,Contract Drilling,AU,,,[]
9a06961d-164f-46f9-b8a2-f570c7d72a5c,Amex Resources Ltd.,AMEX RESOURCES LTD,Australia,WA,Non-Energy Minerals,HK,Precious Metals,AU,,,[]
09c52e5f-d732-4a9e-9477-9f2f7a5d1ff5,AnaeCo Ltd.,ANAECO LTD,Australia,VI,Industrial Services,AU,Environmental Services,AU,,,[]
c084bfba-eab4-4ec5-aefe-3680ba1bbe91,Anatara Lifesciences Ltd.,ANATARA LIFESCIENCES LTD,Australia,SA,Health Technology,AU,Pharmaceuticals: Major,AU,9.357951,Nano,[AU]
bdbda970-fcbc-4f7f-892c-a8c681cdbe07,Anatolia Energy Ltd.,ANATOLIA ENERGY LTD,Australia,WA,Non-Energy Minerals,US,Other Metals/Minerals,AU,,,[]
c5c8ae73-1be2-44b7-a0b6-61f4db9d4256,Astral Resources NL,ASTRAL RESOURCES NL,Australia,WA,Non-Energy Minerals,AU,Precious Metals,AU,68.054560,Micro,[AU]
7e9110ad-caeb-43d8-b53d-8337e69cca69,Warriedar Resources Ltd.,WARRIEDAR RESOURCES LTD,Australia,WA,Non-Energy Minerals,AU,Precious Metals,AU,32.267844,Nano,[AU]
dcbfac56-1dc6-4f83-ac69-e42a173cc26c,Blue Star Helium Ltd.,BLUE STAR HELIUM LTD,Australia,WA,Process Industries,US,Chemicals: Specialty,AU,6.739514,Nano,[AU]
6706414d-37b3-4e89-b4f8-a3c6120fc7b2,Advance Zinctek Ltd.,ADVANCE ZINCTEK LTD,Australia,QL,Process Industries,AU,Chemicals: Specialty,AU,33.759028,Nano,[AU]
67f04e8d-567a-4d96-a12c-95aceb36cc90,AnteoTech Ltd.,ANTEOTECH LTD,Australia,QL,Health Technology,AU,Medical Specialties,AU,36.236237,Nano,[AU]
fa6d2cfb-e9ab-4050-a12a-554c646057dc,Antipa Minerals Ltd.,ANTIPA MINERALS LTD,Australia,WA,Non-Energy Minerals,AU,Precious Metals,AU,82.623686,Micro,[AU]
fba73e17-ddd9-487c-8551-6bcee05e3919,Eagers Automotive Ltd.,EAGERS AUTOMOTIVE LTD,Australia,QL,Retail Trade,AU,Specialty Stores,AU,1960.286713,Small,[AU]
31c33fae-7c9f-4839-b555-3214b07d47d6,Credit Intelligence Ltd.,CREDIT INTELLIGENCE LTD,Hong Kong,,Commercial Services,HK,Miscellaneous Commercial Services,AU,6.712171,Nano,[AU]
03ce0654-1731-4fbd-b80b-11bcd6ccaac5,Aphrodite Gold Pty Ltd.,APHRODITE GOLD PTY LTD,Australia,VI,Non-Energy Minerals,PG,Precious Metals,AU,,,[]
3637a5e7-d9dd-4193-8585-9a81ec2e1cca,APN Property Group Ltd.,APN PROPERTY GROUP LTD,Australia,VI,Finance,AU,Investment Managers,AU,,,[]
21dc3800-467c-4688-bf4f-39ba6c35adda,Apollo Minerals Ltd.,APOLLO MINERALS LTD,Australia,WA,Non-Energy Minerals,AU,Steel,AU,11.582411,Nano,[AU]
7900237e-b2d8-4ba9-854d-1e962a59da2c,Alicanto Minerals Ltd.,ALICANTO MINERALS LTD,Australia,WA,Non-Energy Minerals,AU,Other Metals/Minerals,AU,13.999513,Nano,[AU]
4a9b4254-309a-4504-b9d1-730e56ac69c0,APN Outdoor Group Pty Ltd.,APN OUTDOOR GROUP PTY LTD,Australia,NS,Commercial Services,FR,Advertising/Marketing Services,AU,,,[]
66eaa26c-dfa5-4917-8636-c63d0d668afb,Cirrus Networks Holdings Ltd.,CIRRUS NETWORKS HOLDINGS LTD,Australia,WA,Technology Services,AU,Information Technology Services,AU,,,[]
3fb00368-989d-4f0b-bef3-4786805791f8,Civmec Singapore Ltd.,CIVMEC SINGAPORE LTD,Australia,WA,Industrial Services,AU,Engineering & Construction,SG,411.601696,Small,[]
c53b90fc-d438-4c2c-9b46-d776786726f3,Citation Resources Ltd.,CITATION RESOURCES LTD,Australia,WA,Energy Minerals,AU,Coal,AU,,,[]
5cfebfec-e257-430b-9ae2-c40e00c17128,Tambla Ltd.,TAMBLA LTD,Australia,NS,Technology Services,AU,Packaged Software,AU,,,[]
7ee92972-bc1b-4ec2-90bb-0839be4cb5c3,Clarity OSS Ltd.,CLARITY OSS LTD,Australia,NS,Technology Services,AU,Information Technology Services,AU,,,[]
90a12103-7d07-4469-b7a4-366c301ddb82,Classic Minerals Ltd.,CLASSIC MINERALS LTD,Australia,WA,Non-Energy Minerals,AU,Precious Metals,AU,0.997317,Nano,[AU]
87044f43-7f74-48d4-ac15-54ff67757a81,Collins Foods Ltd.,COLLINS FOODS LTD,Australia,QL,Consumer Services,AU,Restaurants,AU,709.550657,Small,[AU]
17ed2b46-9a56-4425-bd89-9c6a99881b82,Clover Corp. Ltd.,CLOVER CORP LTD,Australia,VI,Health Technology,AU,Pharmaceuticals: Other,AU,58.448142,Micro,[AU]
4af9caa6-8b8a-49b9-8994-a12517231cdb,Comet Ridge Ltd.,COMET RIDGE LTD,Australia,QL,Energy Minerals,AU,Oil & Gas Production,AU,130.519501,Micro,[AU]
7b597674-30d4-405b-8219-22451e8c35e2,Champion Iron Ltd.,CHAMPION IRON LTD,Australia,NS,Non-Energy Minerals,CA,Steel,AU,2621.969128,Mid,[AU]
e017dcc2-22c7-4c68-b7c4-7b1d8e5c3e50,Compumedics Ltd.,COMPUMEDICS LTD,Australia,VI,Health Technology,AU,Medical Specialties,AU,37.571749,Nano,[AU]
4c070fbe-9ffc-40b9-8cd6-a2c647fbd875,CIMIC Group Ltd.,CIMIC GROUP LTD,Australia,NS,Industrial Services,US,Engineering & Construction,AU,,,[]
814fe7ca-31c6-49de-9a3a-d60e14939777,Sunrise Energy Metals Ltd.,SUNRISE ENERGY METALS LTD,Australia,VI,Producer Manufacturing,AU,Industrial Machinery,AU,26.263511,Nano,[AU]
9eedffc3-66fa-4997-b63c-69dfc21139bf,Ignite Ltd.,IGNITE LTD,Australia,NS,Commercial Services,AU,Personnel Services,AU,9.047745,Nano,[AU]
5dae33fc-5ddc-43e8-9748-4664dc8fd95f,Cleveland Mining Co. Ltd.,CLEVELAND MINING CO LTD,Australia,WA,Non-Energy Minerals,AU,Precious Metals,AU,,,[]
5eea6ac5-c50c-4d6d-80d5-a3ae2a2e9c5a,Clearview Wealth Ltd.,CLEARVIEW WEALTH LTD,Australia,NS,Finance,AU,Investment Managers,AU,252.984431,Micro,[AU]
2bfe1bef-e15d-4d19-80ce-d0cd58c09dba,Berkeley Energia Ltd.,BERKELEY ENERGIA LTD,Spain,MA,Non-Energy Minerals,AU,Other Metals/Minerals,AU,123.583771,Micro,[AU]
ad647799-afcd-4844-91ee-b3931d662591,BigAir Group Pty Ltd.,BIGAIR GROUP PTY LTD,Australia,NS,Communications,AU,Specialty Telecommunications,AU,,,[]
9d366c06-4938-4be2-81dc-fefa16b6e04e,Bezant Resources Plc,BEZANT RESOURCES PLC,United Kingdom,GL,Non-Energy Minerals,GB,Precious Metals,GB,3.867776,Nano,[GB]
145ec6a5-13b1-429c-8325-54746f9de563,BHP Group (UK) Ltd.,BHP GROUP UK LTD,United Kingdom,LO,Miscellaneous,CN,Miscellaneous,GB,,,[]
8f9d97f9-ebbe-4379-a7d9-5ee68bc8edba,Charter Pacific Corp. Ltd.,CHARTER PACIFIC CORP LTD,Australia,QL,Finance,AU,Financial Conglomerates,AU,,,[]
9877aa46-cafb-4ce7-b0c2-0de5816e88e0,China Waste Corp. Ltd.,CHINA WASTE CORP LTD,Australia,NS,Industrial Services,AU,Environmental Services,AU,,,[]
0dcaeefe-7515-4de6-89c0-fb3828346289,Billabong International Ltd.,BILLABONG INTERNATIONAL LTD,Australia,QL,Consumer Durables,FR,Recreational Products,AU,,,[]
ebaab073-95bc-4471-82c0-5b7c4343a439,ChongHerr Investments Ltd.,CHONGHERR INVESTMENTS LTD,Australia,QL,Non-Energy Minerals,AU,Construction Materials,AU,,,[]
ca5d7326-1a60-4391-a2d5-612ce488666f,Biotron Ltd.,BIOTRON LTD,Australia,NS,Health Technology,AU,Biotechnology,AU,11.881563,Nano,[AU]
75335ac2-4073-4498-ab2d-59a54559593f,Churchill Mining Plc,CHURCHILL MINING PLC,Australia,WA,Energy Minerals,AU,Coal,GB,,,[]
1926d370-e546-4d88-90b4-420b87294284,Bisalloy Steel Group Ltd.,BISALLOY STEEL GROUP LTD,Australia,NS,Non-Energy Minerals,AU,Steel,AU,111.882622,Micro,[AU]
47441b40-932b-428b-8a0f-0103d1104ffd,BHP Group Ltd.,BHP GROUP LTD,Australia,VI,Non-Energy Minerals,CN,Steel,AU,157326.741636,Mega,[US AU]
2f3ed195-dd87-4fb2-acec-74137c537390,Bisan Ltd.,BISAN LTD,Australia,NS,Finance,AU,Financial Conglomerates,AU,,,[]
e341d56b-f70c-4d91-a71d-f7616c8611ad,Marda Operations Pty Ltd.,MARDA OPERATIONS PTY LTD,Australia,WA,Non-Energy Minerals,AU,Precious Metals,AU,,,[]
ba6536cd-fddd-4ccd-b9db-486b085f2185,The Citadel Group Ltd.,CITADEL GROUP LTD,Australia,AC,Technology Services,AU,Packaged Software,AU,,,[]
3c86cf87-56d7-4c68-887c-2bc5001833e0,Black Star Petroleum Ltd.,BLACK STAR PETROLEUM LTD,Australia,WA,Energy Minerals,AU,Integrated Oil,AU,,,[]
1f7f70a5-fa99-452e-9703-3aa6fb44d1a8,Citigold Corp. Ltd.,CITIGOLD CORP LTD,Australia,QL,Non-Energy Minerals,AU,Precious Metals,AU,6.237450,Nano,[AU]
472df600-6ab4-449c-a404-b8aac5585061,Blackmores Ltd.,BLACKMORES LTD,Australia,NS,Health Technology,JP,Pharmaceuticals: Other,AU,,,[]
4ad232b9-5e61-4ab3-a292-60984507adff,Rarex Ltd.,RAREX LTD,Australia,WA,Non-Energy Minerals,AU,Precious Metals,AU,7.118809,Nano,[AU]
a6ebb7f6-b65a-4187-addc-64058985c4bb,BlackWall Ltd.,BLACKWALL LTD,Australia,NS,Finance,AU,Real Estate Investment Trusts,AU,52.623744,Micro,[AU]
a2171e5f-c855-4d4c-b201-08ca86e4429b,Clean Seas Seafood Ltd.,CLEAN SEAS SEAFOOD LTD,Australia,SA,Process Industries,AU,Agricultural Commodities/Milling,AU,22.323227,Nano,[AU]
c8c56a5c-db30-4dea-9abd-f6860893493c,Bannerman Energy Ltd.,BANNERMAN ENERGY LTD,Australia,WA,Non-Energy Minerals,AU,Other Metals/Minerals,AU,388.694730,Small,[AU]
9fb4d572-0494-4c59-b7e6-06894ce79fe6,Clinuvel Pharmaceuticals Ltd.,CLINUVEL PHARMACEUTICALS LTD,Australia,VI,Health Technology,AU,Pharmaceuticals: Major,AU,496.301627,Small,[US AU]
4c4435f3-4ac3-4703-a489-c20644830127,Greenstone Resources Ltd.,GREENSTONE RESOURCES LTD,Australia,WA,Non-Energy Minerals,AU,Precious Metals,AU,,,[]
fc915c90-46e4-4165-b083-37a179f594a4,Excelsior Capital Ltd.,EXCELSIOR CAPITAL LTD,Australia,NS,Distribution Services,AU,Wholesale Distributors,AU,60.886688,Micro,[AU]
86c5f02b-bebd-495c-93d4-6446e5fa74ea,Bass Oil Ltd.,BASS OIL LTD,Australia,VI,Energy Minerals,ID,Oil & Gas Production,AU,14.894986,Nano,[AU]
d96060dd-b911-4d65-8f7e-ae003e4a8ce5,Beyond International Ltd.,BEYOND INTERNATIONAL LTD,Australia,NS,Consumer Services,US,Movies/Entertainment,AU,,,[]
9dd88f89-5771-426e-9656-7f896c8d0173,Australian Silica Quartz Group Ltd.,AUSTRALIAN SILICA QUARTZ GROUP LTD,Australia,WA,Non-Energy Minerals,AU,Other Metals/Minerals,AU,5.078927,Nano,[AU]
0abd4966-325d-402e-8b8b-2e8a8395de8e,Zenitas Healthcare Pty Ltd,ZENITAS HEALTHCARE PTY LTD,Australia,VI,Non-Energy Minerals,AU,Precious Metals,AU,,,[]
de7a3af9-3c54-4466-9e94-4aa7378bc98f,BIG Un Ltd.,BIG UN LTD,Australia,NS,Consumer Services,AU,Movies/Entertainment,AU,,,[]
297a59a3-9329-48ee-ada2-f55a4aa1276c,BCI Minerals Ltd.,BCI MINERALS LTD,Australia,WA,Non-Energy Minerals,AU,Steel,AU,569.762071,Small,[AU]
32ef4286-09d1-4bc3-a33f-661906574377,Beauty Health Group Ltd.,BEAUTY HEALTH GROUP LTD,Australia,VI,Technology Services,AU,Internet Software/Services,AU,,,[]
38d5918d-f82f-4f5f-b0c7-e2fca3f83345,Bionomics Ltd.,BIONOMICS LTD,Australia,SA,Health Technology,AU,Pharmaceuticals: Generic,AU,7.646223,Nano,[US]
7075edae-c364-4ff7-a452-e896f6c64475,Bega Cheese Ltd.,BEGA CHEESE LTD,Australia,NS,Consumer Non-Durables,AU,Food: Meat/Fish/Dairy,AU,1130.052087,Small,[US AU]
3b69189a-e099-42be-8b34-07fd7eae4c77,Bioxyne Ltd.,BIOXYNE LTD,Australia,NS,Commercial Services,AU,Miscellaneous Commercial Services,AU,18.439559,Nano,[AU]
0dbc01f3-8692-4bee-aaa4-0f330e011601,Birch & Prestige Investment Group Pty Ltd.,BIRCH & PRESTIGE INVESTMENT GROUP PTY LTD,Australia,VI,Consumer Durables,AU,Home Furnishings,AU,,,[]
d8c3e2cd-761e-46f1-b493-f157b79027e4,Benitec Biopharma Ltd.,BENITEC BIOPHARMA LTD,Australia,NS,Health Technology,US,Biotechnology,AU,,,[]
77783850-6519-467f-9d4d-ea8c21b68baa,Firefinch Ltd.,FIREFINCH LTD,Australia,WA,Non-Energy Minerals,AU,Precious Metals,AU,,,[]
725844d9-9073-4072-9ddc-02fddd016149,Brickworks Ltd.,BRICKWORKS LTD,Australia,NS,Non-Energy Minerals,AU,Construction Materials,AU,3016.342856,Mid,[AU]
1f51c117-453a-43ab-b130-94b212d64440,APN Regional Property Fund,APN REGIONAL PROPERTY FUND,Australia,VI,Miscellaneous,AU,Investment Trusts/Mutual Funds,AU,,,[]
e706bf9f-e48a-49a9-9884-38fbc1b0e250,QX Resources Ltd.,QX RESOURCES LTD,Australia,WA,Process Industries,AU,Chemicals: Agricultural,AU,5.385377,Nano,[AU]
96d3c8a3-3471-4d0c-a3da-8f49456f7cbd,Appen Ltd.,APPEN LTD,Australia,NS,Technology Services,US,Information Technology Services,AU,304.592114,Small,[US AU]
d928f0ef-98d9-4503-ab1f-181259168046,Affinity Energy & Health Ltd.,AFFINITY ENERGY & HEALTH LTD,Australia,WA,Process Industries,AU,Agricultural Commodities/Milling,AU,,,[]
e96c755b-1ef4-4068-ab79-c33b1f43a195,Allegiance Coal Ltd.,ALLEGIANCE COAL LTD,Australia,NS,Energy Minerals,AU,Coal,AU,,,[]
213ecdd5-b2c6-41d8-851b-5498abdd0f66,BKM Management Ltd.,BKM MANAGEMENT LTD,Australia,VI,Consumer Non-Durables,AU,Apparel/Footwear,AU,,,[]
20847f09-6a8f-4f25-9b89-1a51dc1c5f99,Alkane Resources Ltd.,ALKANE RESOURCES LTD,Australia,WA,Non-Energy Minerals,AU,Precious Metals,AU,196.931887,Micro,[AU]
8d53ce4c-7f31-4af5-a690-06a880f0c542,Alligator Energy Ltd.,ALLIGATOR ENERGY LTD,Australia,QL,Non-Energy Minerals,AU,Other Metals/Minerals,AU,128.860709,Micro,[AU]
98de36a9-978e-4ddf-bc0f-661656763635,Black Range Minerals Ltd.,BLACK RANGE MINERALS LTD,Australia,WA,Non-Energy Minerals,US,Other Metals/Minerals,AU,,,[]
e66a283a-9180-461e-aefb-4358533a3019,Alita Resources Ltd.,ALITA RESOURCES LTD,Australia,WA,Non-Energy Minerals,AU,Other Metals/Minerals,AU,89.969492,Micro,[SG]
38c40f24-0779-4136-88e7-604f43f47979,Alliance Aviation Services Ltd.,ALLIANCE AVIATION SERVICES LTD,Australia,QL,Transportation,AU,Airlines,AU,331.998774,Small,[AU]
9933e079-f466-4102-b477-95219ae80ac1,Surefire Resources NL,SUREFIRE RESOURCES NL,Australia,WA,Non-Energy Minerals,AU,Other Metals/Minerals,AU,9.636275,Nano,[AU]
fe261489-d365-4c4b-a245-2b6cf48d1c13,Alliance Resources Pty Ltd.,ALLIANCE RESOURCES PTY LTD,Australia,VI,Non-Energy Minerals,AU,Precious Metals,AU,,,[]
fc76fc9c-6b0d-4d2a-a728-e6fe505bb9c4,Strickland Metals Ltd.,STRICKLAND METALS LTD,Australia,WA,Non-Energy Minerals,AU,Precious Metals,AU,151.455035,Micro,[AU]
6665b2cb-889c-457e-92d2-be134bd0f3f2,Black Rock Mining Ltd.,BLACK ROCK MINING LTD,Australia,WA,Non-Energy Minerals,AU,Other Metals/Minerals,AU,45.122080,Nano,[AU]
dcbe5e36-cac9-445e-bdcd-997de9e7f637,ALS Ltd.,ALS LTD,Australia,QL,Commercial Services,AU,Miscellaneous Commercial Services,AU,4812.489942,Mid,[US AU]
f67e757c-4b16-407f-9dde-50249655660d,"IBITX Software, Inc.",IBITX SOFTWARE INC,Philippines,ZM,Technology Services,PH,Packaged Software,US,0.000000,Nano,[US]
38bf6000-7b2a-4db7-b67d-5c97ccbca73f,Alumina Ltd.,ALUMINA LTD,Australia,VI,Non-Energy Minerals,US,Aluminum,AU,,,[]
daafe113-7162-47c8-b9c0-e5b0af7bd53b,Wiluna Mining Corp. Ltd.,WILUNA MINING CORP LTD,Australia,WA,Non-Energy Minerals,AU,Precious Metals,AU,,,[]
83968ddc-ee1d-499b-ba5d-e2c3c44b9422,Altium Ltd.,ALTIUM LTD,Australia,NS,Technology Services,JP,Packaged Software,AU,,,[]
06dfe224-f7f8-469f-97fd-e7958424fdcf,Cash Converters International Ltd.,CASH CONVERTERS INTERNATIONAL LTD,Australia,WA,Retail Trade,AU,Specialty Stores,AU,100.031615,Micro,[AU]
47103d27-5281-41b1-8769-c5f847a447b3,Blaze Minerals Ltd.,BLAZE MINERALS LTD,Australia,WA,Non-Energy Minerals,AU,Precious Metals,AU,2.178111,Nano,[AU]
40cd705d-745f-4a9c-a229-95617ea42f3c,Morella Corp. Ltd.,MORELLA CORP LTD,Australia,WA,Non-Energy Minerals,ID,Other Metals/Minerals,AU,7.451091,Nano,[AU]
11eaf55c-162a-4c28-a627-9f9ecdc4371e,Catalyst Metals Ltd.,CATALYST METALS LTD,Australia,WA,Non-Energy Minerals,AU,Precious Metals,AU,435.010493,Small,[AU]
14b07bb7-7786-4f10-84cc-77bdd8ec303e,Bandanna Energy Ltd.,BANDANNA ENERGY LTD,Australia,QL,Energy Minerals,AU,Coal,AU,,,[]
b70bbd84-ae3a-4d92-a84b-adbdde9d75e5,Ambertech Ltd.,AMBERTECH LTD,Australia,NS,Distribution Services,AU,Electronics Distributors,AU,12.232252,Nano,[AU]
207425b0-5544-46dc-b813-5e42095b4e51,Anagenics Ltd.,ANAGENICS LTD,Australia,NS,Consumer Non-Durables,AU,Household/Personal Care,AU,2.557745,Nano,[AU]
70fc47ac-7ca2-431d-a2e7-5747ea0787f1,Celsius Resources Ltd.,CELSIUS RESOURCES LTD,Australia,WA,Non-Energy Minerals,AU,Other Metals/Minerals,AU,20.191980,Nano,[AU]
fa0073d0-b5e5-4892-9cb4-6d99b4bd8ef1,"Xeriant, Inc.",XERIANT INC,United States,FL,Electronic Technology,US,Aerospace & Defense,US,9.318167,Nano,[US]
6c54406c-fb36-4574-8576-0c25d31b30f8,"Alloy Steel International, Inc.",ALLOY STEEL INTERNATIONAL INC,Australia,WA,Non-Energy Minerals,AU,Steel,US,,,[]
8877b650-efe2-4716-bde5-e27c93cbf30d,Allmine Group Ltd.,ALLMINE GROUP LTD,Australia,WA,Consumer Services,AU,Other Consumer Services,AU,,,[]
877f1a6e-c2ff-4d15-889f-4d18d980f1d9,Cassini Resources Ltd.,CASSINI RESOURCES LTD,Australia,WA,Non-Energy Minerals,CN,Other Metals/Minerals,AU,,,[]
9ed9873a-63cc-4725-8ac1-3937d39ed39e,Cazaly Resources Ltd.,CAZALY RESOURCES LTD,Australia,WA,Non-Energy Minerals,AU,Other Metals/Minerals,AU,4.795591,Nano,[AU]
c6eb495e-85a4-4637-ab9a-96edafa0d10c,Altech Batteries Ltd.,ALTECH BATTERIES LTD,Australia,WA,Process Industries,AU,Chemicals: Specialty,AU,48.308326,Nano,[AU]
dee27f94-b02c-4a7f-8ca2-cde94a8bf2b9,Condor Energy Ltd.,CONDOR ENERGY LTD,Australia,WA,Energy Minerals,AU,Integrated Oil,AU,14.101266,Nano,[AU]
17862257-e373-4618-a239-71973c0ffa78,Central Petroleum Ltd.,CENTRAL PETROLEUM LTD,Australia,QL,Energy Minerals,AU,Oil & Gas Production,AU,27.186820,Nano,[AU]
1a45ec4b-3ef4-4375-b356-ceebf883204a,Copper Mountain Mining Pty Ltd.,COPPER MOUNTAIN MINING PTY LTD,Australia,WA,Non-Energy Minerals,CA,Precious Metals,AU,,,[]
24c25eb1-c36e-40aa-8b65-64dd936c4a7e,Greenwing Resources Ltd.,GREENWING RESOURCES LTD,Australia,QL,Non-Energy Minerals,AU,Other Metals/Minerals,AU,6.455453,Nano,[AU]
79a33982-ba44-4e38-b05f-db1fcc1946c6,Chalice Mining Ltd.,CHALICE MINING LTD,Australia,WA,Non-Energy Minerals,AU,Precious Metals,AU,400.378313,Small,[AU]
62b21a36-d2fb-4e85-841c-eb2688c7937e,AMA Group Ltd.,AMA GROUP LTD,Australia,VI,Consumer Durables,AU,Automotive Aftermarket,AU,188.930946,Micro,[AU]
3cbd3554-2f14-4eb7-a69b-0432f8d0fdd9,Base Resources Ltd.,BASE RESOURCES LTD,Australia,WA,Non-Energy Minerals,KE,Other Metals/Minerals,AU,208.187381,Micro,[AU]
8dc92cd7-38a8-4164-8b76-1457f4eb40e0,Mantle Minerals Ltd.,MANTLE MINERALS LTD,Australia,WA,Non-Energy Minerals,AU,Other Metals/Minerals,AU,6.442710,Nano,[AU]
8fa3e697-556d-4b9b-ba66-20a7c107c04e,BauMart Holdings Ltd.,BAUMART HOLDINGS LTD,Australia,WA,Retail Trade,AU,Home Improvement Chains,AU,8.426489,Nano,[AU]
5541e77a-c4d5-4f87-bce4-7ac6f7741a2b,Castillo Copper Ltd.,CASTILLO COPPER LTD,Australia,WA,Non-Energy Minerals,AU,Precious Metals,AU,4.052800,Nano,[AU]
e3b00f67-e6c3-4edc-ad2d-8209b85fc85d,Cedar Woods Properties Ltd.,CEDAR WOODS PROPERTIES LTD,Australia,WA,Finance,AU,Real Estate Development,AU,323.089556,Small,[AU]
8ccfeb0f-73ab-4b8a-8c48-045d94bd7e14,Centaurus Metals Ltd.,CENTAURUS METALS LTD,Australia,WA,Non-Energy Minerals,AU,Precious Metals,AU,161.792233,Micro,[AU]
8c42ea61-34d5-4c8b-8ca1-96c39dc9c493,Cauldron Energy Ltd.,CAULDRON ENERGY LTD,Australia,WA,Non-Energy Minerals,AU,Other Metals/Minerals,AU,19.718454,Nano,[AU]
5b87114a-ac9f-46a5-b5d4-7689150445df,Bassari Resources Ltd.,BASSARI RESOURCES LTD,Australia,WA,Non-Energy Minerals,AU,Precious Metals,AU,,,[]
