id,name,shortName,country,stateProvince,sector name,countryOfRisk ID,industry name,countryOfIncorporation ID,market value,market cap,primary exchange countries ids
c3d79636-b1d1-411b-9e91-8a061c30b9d5,IQ 50 PERCENT HEDGED FTSE EUROPE ETF,IQ 50 PERCENT HEDGED FTSE EUROPE ETF,United States,NY,Miscellaneous,US,Investment Trusts/Mutual Funds,US,,,[]
7c5f45b3-821d-469d-894a-2d7c0619b9ba,UBS IRL ETF Plc - MSCI ACWI ESG Universal Low Carbon Select,UBS IRL ETF PLC MSCI ACWI ESG UNIVERSAL LOW CARBON SELECT,Ireland,DU,Miscellaneous,CH,Investment Trusts/Mutual Funds,IE,,,[]
a9a7c6d7-f0f1-48cc-becb-410aff7a7e94,State Street World Screened Index Equity Fund,STATE STREET WORLD SCREENED INDEX EQUITY FUND,Luxembourg,,Miscellaneous,US,Investment Trusts/Mutual Funds,LU,,,[]
a8c55810-1956-4792-a6e8-81f3bcc92c0d,Orbis SICAV - Emerging Markets Equity Fund,ORBIS SICAV EMERGING MARKETS EQUITY FUND,Luxembourg,,Miscellaneous,ZA,Investment Trusts/Mutual Funds,LU,,,[]
ab8c18cb-0aea-459b-84ff-f77547703782,OFI Invest ESG US Equity,OFI INVEST ESG US EQUITY,Luxembourg,,Miscellaneous,FR,Investment Trusts/Mutual Funds,LU,,,[]
0580df16-293d-4aaa-a26b-e799604e158a,Invesco Funds - Pan European Focus Equity Fund,INVESCO FUNDS PAN EUROPEAN FOCUS EQUITY FUND,Luxembourg,,Miscellaneous,US,Investment Trusts/Mutual Funds,LU,,,[]
9a8f8cc5-a352-430d-bb7f-773331d0c9bc,AB SICAV I - Global Core Equity Portfolio,AB SICAV I - Global Core Equity Portfolio,Luxembourg,,Miscellaneous,LU,Investment Trusts/Mutual Funds,LU,,,[]
82303c01-feb3-4e29-8e7d-0f1b480211e4,Europanel SICAV - Diversified,EUROPANEL SICAV DIVERSIFIED,Luxembourg,,Miscellaneous,CH,Investment Trusts/Mutual Funds,LU,,,[]
d59d9ab6-8a94-41ed-b2c0-ec07c3415f8c,Olin Fund SICAV-SIF,OLIN FUND SICAV SIF,Luxembourg,,Miscellaneous,FR,Investment Trusts/Mutual Funds,LU,,,[]
b6352dfa-dee7-4732-9bed-34f2b4337537,Invesco National AMT-Free Municipal Bond ETF,INVESCO NATIONAL AMT FREE MUNICIPAL BOND ETF,United States,,Miscellaneous,US,Investment Trusts/Mutual Funds,US,,,[]
dec27a7c-27c6-4cac-addc-c983033ef243,Invesco FTSE RAFI US 1000 UCITS ETF,INVESCO FTSE RAFI US 1000 UCITS ETF,Ireland,,Miscellaneous,US,Investment Trusts/Mutual Funds,IE,,,[]
97fe16da-9c04-4f96-9bcd-8a25cf2264cd,STABILITAS FCP - Gold + Resourcen Special Situations,STABILITAS FCP GOLD & RESOURCEN SPECIAL SITUATIONS,Luxembourg,,Miscellaneous,DE,Investment Trusts/Mutual Funds,LU,,,[]
1f38fb96-2ba1-42ad-9340-c83202b17059,Federated Hermes Invt. Funds - SDG Engagement Equity Fund,FEDERATED HERMES INVT FUNDS SDG ENGAGEMENT EQUITY FUND,Ireland,,Miscellaneous,US,Investment Trusts/Mutual Funds,IE,,,[]
2ec3010f-098d-4ad3-a701-9dfcbca80f4d,Aberdeen Std. SICAV I - USD Crédit Bond Fund,ABERDEEN STD SICAV I USD CREDIT BOND FUND,Luxembourg,,Miscellaneous,GB,Investment Trusts/Mutual Funds,LU,,,[]
0e6f1be3-c76e-469f-ab3e-3b1cd17a3ea7,Xtrackers MSCI Korea UCITS ETF,XTRACKERS MSCI KOREA UCITS ETF,Luxembourg,,Miscellaneous,DE,Investment Trusts/Mutual Funds,LU,,,[]
4bed85f0-58e2-451d-9781-9c96d04a3509,CPR Oblig 12 Mois,CPR OBLIG 12 MOIS,France,,Miscellaneous,FR,Investment Trusts/Mutual Funds,FR,,,[]
5967afbc-9a90-4b7d-8dcc-7726b1188816,Nuveen North Carolina Quality Municipal Income Fund,NUVEEN NORTH CAROLINA QUALITY MUNICIPAL INCOME FUND,United States,IL,Miscellaneous,US,Investment Trusts/Mutual Funds,US,,,[]
0ea9fc19-ad7a-47eb-b43f-641e3af81973,JPMorgan Emerging Markets Investment Trust Plc,JPMORGAN EMERGING MARKETS INVESTMENT TRUST PLC,United Kingdom,GL,Miscellaneous,GB,Investment Trusts/Mutual Funds,GB,1637.994902,Small,[]
1eb607b4-086b-4ecb-8fcb-f69db95cc664,First Trust Natural Gas ETF,FIRST TRUST NATURAL GAS ETF,United States,,Miscellaneous,US,Investment Trusts/Mutual Funds,US,,,[]
cb79b89d-deda-4238-9750-d0f92d94cffb,abrdn Total Dynamic Dividend Fund,ABRDN TOTAL DYNAMIC DIVIDEND FUND,United States,PA,Miscellaneous,US,Investment Trusts/Mutual Funds,US,954.150550,Small,[]
8921034f-b8f1-482e-b4f9-92f7eda7ec2e,Gutmann Euro Corporate Bond Fund,Gutmann Euro Corporate Bond Fund,Austria,,Miscellaneous,AT,Investment Trusts/Mutual Funds,AT,,,[]
af4a066d-a60a-4142-a41a-769ec627cf54,iShares International Fundamental Index ETF,ISHARES INTERNATIONAL FUNDAMENTAL INDEX ETF,Canada,,Miscellaneous,US,Investment Trusts/Mutual Funds,CA,,,[]
efc84191-71dd-4cf5-8ac9-5fa1b6655537,UBAM - Multifunds Allocation Responsible,UBAM MULTIFUNDS ALLOCATION RESPONSIBLE,Luxembourg,,Miscellaneous,LU,Investment Trusts/Mutual Funds,LU,,,[]
779e0919-d429-4d1e-8f4d-1ff7c0a624bb,Indosuez Funds - Fixed Income - Latin America,INDOSUEZ FUNDS FIXED INCOME LATIN AMERICA,Luxembourg,,Miscellaneous,FR,Investment Trusts/Mutual Funds,LU,,,[]
347504d6-3402-42ed-a909-d69992b8dc24,BBR Europe,BBR EUROPE,France,,Miscellaneous,FR,Investment Trusts/Mutual Funds,FR,,,[]
7836dc88-8c81-400f-87b8-10e8c0904cd7,US Opportunities OP,US OPPORTUNITIES OP,Luxembourg,,Miscellaneous,DE,Investment Trusts/Mutual Funds,LU,,,[]
59034767-194c-402d-b99b-d5096488402a,William Blair SICAV - Emerging Markets Growth Fund,WILLIAM BLAIR SICAV EMERGING MARKETS GROWTH FUND,Luxembourg,,Miscellaneous,US,Investment Trusts/Mutual Funds,LU,,,[]
c0bf7bd9-4ec7-45fd-857d-5749d333b684,Allied Finance Fund - Growth,ALLIED FINANCE FUND GROWTH,Liechtenstein,,Miscellaneous,CH,Investment Trusts/Mutual Funds,LI,,,[]
7b7acd19-9b57-4084-8781-923278f98a1e,UBS (CH) Strategy Fund - Balanced (EUR),UBS CH STRATEGY FUND BALANCED EUR,Switzerland,BS,Miscellaneous,CH,Investment Trusts/Mutual Funds,CH,,,[]
0bf12233-c5cb-4df9-86fc-ebe3529f4a9c,C-QUADRAT Orient & Occident Fund,C QUADRAT ORIENT & OCCIDENT FUND,Liechtenstein,,Miscellaneous,LI,Investment Trusts/Mutual Funds,LI,,,[]
8ac2d529-c082-4248-8b01-149fbeca4eed,BlackRock Strategic Fds. - Asia Pacific Absolute Return Fund,BLACKROCK STRATEGIC FDS ASIA PACIFIC ABSOLUTE RETURN FUND,Luxembourg,,Miscellaneous,US,Investment Trusts/Mutual Funds,LU,,,[]
bde29712-46c8-4327-8055-6a6a04af039e,Liontrust Global Funds Plc - GF Sust. Fut. Pan European Gth.,LIONTRUST GLOBAL FUNDS PLC GF SUST FUT PAN EUROPEAN GTH,Ireland,,Miscellaneous,GB,Investment Trusts/Mutual Funds,IE,,,[]
434fab83-dbd3-446c-8c6b-e267a6ef0082,UniJapan,UNIJAPAN,Germany,,Miscellaneous,DE,Investment Trusts/Mutual Funds,DE,,,[]
872b1242-3a99-4c64-bf29-d6d547484e7c,Ampega Global Rentenfonds,Ampega Global Rentenfonds,Germany,,Miscellaneous,DE,Investment Trusts/Mutual Funds,DE,,,[]
8c8609ca-4187-427b-94c8-ae0d36c0e520,WAM Capital Ltd.,WAM CAPITAL LTD,Australia,NS,Finance,AU,Investment Managers,AU,1249.990219,Small,[]
9c4cabc8-77fe-4be8-9909-2cc85a38617a,AMCFM Fund - Convertible Bonds,AMCFM FUND CONVERTIBLE BONDS,Liechtenstein,,Miscellaneous,CH,Investment Trusts/Mutual Funds,LI,,,[]
0b869271-035e-4576-a177-c22b52e3a616,DekaLux - Japan,DEKALUX JAPAN,Luxembourg,,Miscellaneous,DE,Investment Trusts/Mutual Funds,LU,,,[]
ed030f03-a4b2-4254-8b79-271acf645ed7,DekaLux - Deutschland TF,DEKALUX DEUTSCHLAND TF,Luxembourg,,Miscellaneous,DE,Investment Trusts/Mutual Funds,LU,,,[]
fd085745-321b-4a29-812f-275a7444d96f,Deka - EuropaSelect,DEKA EUROPASELECT,Germany,,Miscellaneous,DE,Investment Trusts/Mutual Funds,DE,,,[]
b43872c2-37da-4bc9-98cc-f7003047462c,Invesco FTSE RAFI US 1000 ETF,INVESCO FTSE RAFI US 1000 ETF,United States,IL,Miscellaneous,US,Investment Trusts/Mutual Funds,US,,,[]
59813d3b-b8a9-40b4-ae6a-a03e5eb082b4,UniEuroAktien,UniEuroAktien,Germany,,Miscellaneous,DE,Investment Trusts/Mutual Funds,DE,,,[]
fef7bd74-5c35-49cd-b582-39e36ee53244,UnionGeldmarktFonds,UnionGeldmarktFonds,Germany,,Miscellaneous,DE,Investment Trusts/Mutual Funds,DE,,,[]
8529de6c-904d-4435-8cd8-178dd169b92e,Cap West Partners,CAP WEST PARTNERS,France,,Miscellaneous,FR,Investment Trusts/Mutual Funds,FR,,,[]
f00c3a61-4f5a-408c-bbb7-e499139e4719,Indosuez Funds - Defensive (EUR),INDOSUEZ FUNDS DEFENSIVE EUR,Luxembourg,,Miscellaneous,FR,Investment Trusts/Mutual Funds,LU,,,[]
c707bca6-ec47-4c68-b687-7cda84bc33c9,Swisscanto (CH) AST Obligationen Europe Top,SWISSCANTO CH AST OBLIGATIONEN EUROPE TOP,Switzerland,,Miscellaneous,CH,Investment Trusts/Mutual Funds,CH,,,[]
e730a482-0285-4f3c-a102-b8bbbf5529b4,Credit Suisse ESG Focus Wealth Fund Yield,CREDIT SUISSE ESG FOCUS WEALTH FUND YIELD,Switzerland,,Miscellaneous,CH,Investment Trusts/Mutual Funds,CH,,,[]
cd22d783-365b-4a28-b5c0-9c9df40da94e,Xtrackers MSCI Japan Hedged Equity ETF,XTRACKERS MSCI JAPAN HEDGED EQUITY ETF,United States,NY,Miscellaneous,DE,Investment Trusts/Mutual Funds,US,,,[]
df2b9484-8812-466c-aed4-a3af8544cd6a,Invesco S&P 500 Equal Weight Consumer Discretionary ETF,INVESCO S&P 500 EQUAL WEIGHT CONSUMER DISCRETIONARY ETF,United States,,Miscellaneous,US,Investment Trusts/Mutual Funds,US,,,[]
2dfd1d5c-a5e5-422b-8fcc-11b7a8f9bdb3,Vanguard Investment Series Plc - Euro Inv. Grade Bond Index,VANGUARD INVESTMENT SERIES PLC EURO INV GRADE BOND INDEX,Ireland,DU,Miscellaneous,US,Investment Trusts/Mutual Funds,IE,,,[]
87e1ffcf-4a0e-4d17-a52f-3718b37839c7,Best of Class Global CB Fund,Best of Class Global CB Fund,Liechtenstein,,Miscellaneous,LI,Investment Trusts/Mutual Funds,LI,,,[]
2d857cf2-4f6e-4114-8b87-cb4ad6b31583,InfraCap MLP ETF,INFRACAP MLP ETF,United States,DE,Miscellaneous,US,Investment Trusts/Mutual Funds,US,,,[]
84561df4-da1a-4606-af12-bd7cbb1c0998,Lazard Glb. Active Fds. Plc - European Equity Fund,LAZARD GLB ACTIVE FDS PLC EUROPEAN EQUITY FUND,Ireland,,Miscellaneous,US,Investment Trusts/Mutual Funds,IE,,,[]
d799a78e-8a65-4365-9ee2-48385627547c,Invesco Funds - Emerging Europe Equity Fund,INVESCO FUNDS EMERGING EUROPE EQUITY FUND,Luxembourg,,Miscellaneous,US,Investment Trusts/Mutual Funds,LU,,,[]
454bfcd0-8d1c-44b8-849e-0f3cef7e1cd7,Dolmen Green Effects,DOLMEN GREEN EFFECTS,Ireland,,Miscellaneous,US,Investment Trusts/Mutual Funds,IE,,,[]
e4d3a318-8856-4103-8b0a-0c80173c7055,MontLake UCITS Plat. ICAV - Trinity Street Global Eq. UCITS,MONTLAKE UCITS PLAT ICAV TRINITY STREET GLOBAL EQ UCITS,Ireland,,Miscellaneous,IE,Investment Trusts/Mutual Funds,IE,,,[]
b6de4900-a303-463c-bda4-fec5596c3ff8,Barclays MM Fd. Plc - GlobalAccess Global Government Bond Fund,BARCLAYS MM FD PLC GLOBALACCESS GLOBAL GOVERNMENT BOND FUND,Ireland,,Miscellaneous,GB,Investment Trusts/Mutual Funds,IE,,,[]
5b8638b2-5d9e-4f54-a11e-0cafdcaeddf8,Vanguard Russell 3000 Index Fund,VANGUARD RUSSELL 3000 INDEX FUND,United States,PA,Miscellaneous,US,Investment Trusts/Mutual Funds,US,,,[]
eff940ac-ad5f-48a2-87c0-52fbb2eaae3e,Dimensional Funds Plc - European Small Companies Fund,DIMENSIONAL FUNDS PLC EUROPEAN SMALL COMPANIES FUND,Ireland,,Miscellaneous,US,Investment Trusts/Mutual Funds,IE,,,[]
3b937f0f-b631-4ef6-99e4-9869a513284e,Fidelity MSCI Utilities Index ETF,FIDELITY MSCI UTILITIES INDEX ETF,United States,MA,Miscellaneous,US,Investment Trusts/Mutual Funds,US,,,[]
ddc331e3-833b-4533-8305-80442c5d9058,SSgA (Lux) SICAV - Emerging Asia ESG Screened Equity Fund,SSGA LUX SICAV EMERGING ASIA ESG SCREENED EQUITY FUND,Luxembourg,,Miscellaneous,US,Investment Trusts/Mutual Funds,LU,,,[]
1e34da42-5fbc-4adf-9f33-4b2a17766917,BPI Global Investment Fund - Universal,BPI GLOBAL INVESTMENT FUND UNIVERSAL,Luxembourg,,Miscellaneous,ES,Investment Trusts/Mutual Funds,LU,,,[]
7f732d94-18a0-44ec-92d5-6d4eb31bb5bb,Sparinvest SICAV - Ethical Global Value,SPARINVEST SICAV ETHICAL GLOBAL VALUE,Luxembourg,,Miscellaneous,LU,Investment Trusts/Mutual Funds,LU,,,[]
ae044c67-e2fa-4d53-a56e-f8deb702d2bf,LO Funds (CH) - (CHF) Bond Fund,LO FUNDS CH CHF BOND FUND,Switzerland,,Miscellaneous,CH,Investment Trusts/Mutual Funds,CH,,,[]
43c84ab2-0e69-4dc7-85e1-271dd87a7948,Swisscanto (LU) Equity Fund - Resp. Gbl. Innov. Leaders,SWISSCANTO LU EQUITY FUND RESP GBL INNOV LEADERS,Luxembourg,,Miscellaneous,CH,Investment Trusts/Mutual Funds,LU,,,[]
74faff58-2f9e-451a-930b-7df7b8063bcc,iShares Global Infrastructure ETF,ISHARES GLOBAL INFRASTRUCTURE ETF,United States,CA,Miscellaneous,US,Investment Trusts/Mutual Funds,US,,,[]
e314e33f-5fd2-4f5f-bb7e-80dbb1992fad,GS Funds II - Strategic Factor Allocation Portfolio,GS FUNDS II STRATEGIC FACTOR ALLOCATION PORTFOLIO,Luxembourg,,Miscellaneous,US,Investment Trusts/Mutual Funds,LU,,,[]
6ce91438-73e7-4b44-911e-8ebe5b597f35,Jupiter Asset Mgmt. Series plc - Merian US Equity Income Fund,JUPITER ASSET MGMT SERIES PLC MERIAN US EQUITY INCOME FUND,Ireland,,Miscellaneous,GB,Investment Trusts/Mutual Funds,IE,,,[]
1bd02c20-0dcf-4412-9d01-4a8e19821237,PrivilEdge - William Blair US Small & Mid Cap,PRIVILEDGE WILLIAM BLAIR US SMALL & MID CAP,Luxembourg,,Miscellaneous,LU,Investment Trusts/Mutual Funds,LU,,,[]
ecf64131-29e9-4fe0-856e-b936568504fd,Multi-Axxion - Aequinoktium,MULTI AXXION AEQUINOKTIUM,Luxembourg,,Miscellaneous,LU,Investment Trusts/Mutual Funds,LU,,,[]
dfd167c4-135b-4422-8f12-43b4e82133a5,iShares Core Aggressive Allocation ETF,ISHARES CORE AGGRESSIVE ALLOCATION ETF,United States,CA,Miscellaneous,US,Investment Trusts/Mutual Funds,US,,,[]
09bd3d5b-2745-48e5-bd41-c672896736b7,Swisscanto (CH) Index Bond Fund UK Govt.,SWISSCANTO CH INDEX BOND FUND UK GOVT,Switzerland,,Miscellaneous,CH,Investment Trusts/Mutual Funds,CH,,,[]
71ab1ba7-a7b0-465a-8ac7-ea30e31dd3e9,"Cartesio Y, FI",CARTESIO & FI,Spain,MA,Miscellaneous,ES,Investment Trusts/Mutual Funds,ES,,,[]
d6fa1cfa-56cb-42ae-aa46-5d62868f597e,First State Investments ICVC - Global Emerging Markets Fd.,FIRST STATE INVESTMENTS ICVC GLOBAL EMERGING MARKETS FD,United Kingdom,,Miscellaneous,JP,Investment Trusts/Mutual Funds,GB,,,[]
eae0bb8b-1c0a-47cf-aaf2-275d488e3eb9,RFP Special Europe,RFP SPECIAL EUROPE,Switzerland,,Miscellaneous,FR,Investment Trusts/Mutual Funds,CH,,,[]
d5884898-32aa-41a4-aeb9-b5c4d3dc2a8d,Impact Investment Fund - Social Impact,IMPACT INVESTMENT FUND SOCIAL IMPACT,Liechtenstein,,Miscellaneous,LI,Investment Trusts/Mutual Funds,LI,,,[]
9ea4fefb-0efe-4361-8441-1781626f3890,Value Korea ETF,VALUE KOREA ETF,Hong Kong,,Miscellaneous,HK,Investment Trusts/Mutual Funds,HK,,,[]
fd453a28-b42f-44d9-a679-81954c7ef0a7,First Trust Nasdaq Semiconductor ETF,FIRST TRUST NASDAQ SEMICONDUCTOR ETF,United States,MA,Miscellaneous,US,Investment Trusts/Mutual Funds,US,,,[]
72da0741-bf2d-4809-a235-43e8f9610d8a,StarCapital Emerging Markets - Strategy,STARCAPITAL EMERGING MARKETS STRATEGY,Luxembourg,,Miscellaneous,CH,Investment Trusts/Mutual Funds,LU,,,[]
95bf8081-e62f-455c-9cf0-f02498220840,Lyxor MSCI Europe Mid Cap UCITS ETF,LYXOR MSCI EUROPE MID CAP UCITS ETF,Luxembourg,,Miscellaneous,FR,Investment Trusts/Mutual Funds,LU,,,[]
78be4d99-d6a2-4fa2-a338-a69dd2cdd9ae,WisdomTree New Economy Real Estate Fund,WISDOMTREE NEW ECONOMY REAL ESTATE FUND,United States,,Miscellaneous,US,Investment Trusts/Mutual Funds,US,,,[]
dd5982c8-10ac-432b-948d-4d66a787bf5a,AWi BVG 35 Allegro (Top 10 Holdings),AWI BVG 35 ALLEGRO TOP 10 HOLDINGS,Switzerland,,Miscellaneous,CH,Investment Trusts/Mutual Funds,CH,,,[]
da97f232-6450-485b-a285-e80fcd3492f5,Artemis Strategic Bond Fund,Artemis Strategic Bond Fund,United Kingdom,,Miscellaneous,US,Investment Trusts/Mutual Funds,GB,,,[]
2a0fe01d-72cc-4ebe-a115-26743c0c2b0c,Invesco Global Ex-US High Yield Corporate Bond ETF,INVESCO GLOBAL EX-US HIGH YIELD CORPORATE BOND ETF,United States,,Miscellaneous,US,Investment Trusts/Mutual Funds,US,,,[]
d70f7c56-5b90-42ca-b22f-cd840fe8407d,"JPMorgan Emerging Europe, Middle East & Africa Securities Plc",JPMORGAN EMERGING EUROPE MIDDLE EAST & AFRICA SECURITIES PLC,United Kingdom,GL,Miscellaneous,GB,Investment Trusts/Mutual Funds,GB,57.467687,Micro,[]
97079f3b-3c43-40d6-9969-61161dcf829b,iShares Nikkei 225 UCITS ETF (DE),ISHARES NIKKEI 225 UCITS ETF DE,Germany,,Miscellaneous,US,Investment Trusts/Mutual Funds,DE,,,[]
ea7fdbac-c651-4123-a382-0d5f5b72f43e,"Apollo Senior Floating Rate Fund, Inc.",APOLLO SENIOR FLOATING RATE FUND INC,United States,NY,Miscellaneous,US,Investment Trusts/Mutual Funds,US,,,[]
53fe2485-f345-4dab-9d68-512549e4ac99,WisdomTree Zinc,WISDOMTREE ZINC,United Kingdom,JE,Miscellaneous,US,Investment Trusts/Mutual Funds,JE,,,[]
3783e68b-3449-4ecd-bd2f-cc08f9c8c143,iShares Global Timber & Forestry UCITS ETF,ISHARES GLOBAL TIMBER & FORESTRY UCITS ETF,Ireland,DU,Miscellaneous,US,Investment Trusts/Mutual Funds,IE,,,[]
0f4e3a63-1da6-4061-9dfd-cebb3491da54,First Sentier Invtrs. - First State Greater China Growth Fd.,FIRST SENTIER INVTRS FIRST STATE GREATER CHINA GROWTH FD,United Kingdom,,Miscellaneous,JP,Investment Trusts/Mutual Funds,GB,,,[]
4a5e65b8-a2c6-44af-b1ae-1b1af79f60f6,Delaware Enhanced Global Dividend & Income Fund,DELAWARE ENHANCED GLOBAL DIVIDEND & INCOME FUND,United States,PA,Miscellaneous,US,Investment Trusts/Mutual Funds,US,,,[]
5c2dd9cc-61bd-4a0f-a26e-835169bd3d4d,Amundi ETF Govt Bond Euromts Broad Investment Gr 10-15 UCIT,AMUNDI ETF GOVT BOND EUROMTS BROAD INVESTMENT GR 10-15 UCITS,France,,Miscellaneous,FR,Investment Trusts/Mutual Funds,FR,,,[]
a4894334-617d-4365-9618-811f915e962d,Invesco MSCI World UCITS ETF,INVESCO MSCI WORLD UCITS ETF,Ireland,,Miscellaneous,US,Investment Trusts/Mutual Funds,IE,,,[]
4c75921b-24d4-49d5-a088-92029f0642ed,Fondak,Fondak,Germany,,Miscellaneous,DE,Investment Trusts/Mutual Funds,DE,,,[]
132d1288-23d4-4854-8630-c56483af61ce,LO Funds III - High Yield Convertible Bond,LO FUNDS III HIGH YIELD CONVERTIBLE BOND,Luxembourg,,Miscellaneous,LU,Investment Trusts/Mutual Funds,LU,,,[]
27c73a5c-4ed3-4500-93e1-919dbb5df688,IAM Fund - Flexible Behavioral Equity,IAM FUND FLEXIBLE BEHAVIORAL EQUITY,Luxembourg,,Miscellaneous,LU,Investment Trusts/Mutual Funds,LU,,,[]
7656da05-9bd7-4f5f-89e9-a4454df2afeb,Keren Patrimoine,Keren Patrimoine,France,,Miscellaneous,FR,Investment Trusts/Mutual Funds,FR,,,[]
