id,horizonMD,horizonNoVolumes,horizonVolumes,esHistInno30D-Arcanist,esHistInno30D-ArcanistMD,esHistInno30D-Recco
a0c35d04-5e56-402d-8cee-1fb0fa3b3a67,0,0,0,0.017903,0.017903,
7fcf93fb-0dc9-4927-97c9-89cf60fe925d,0,0,0,0.015713,0.015713,
fdbffb24-1fb0-491c-9cdd-d354af0e879a,0,0,0,0.020083,0.020083,
0f710e15-4258-4223-82fd-8fa579352857,0,0,0,0.003419,0.003419,
9de20fe6-a262-4668-8d4d-8eaeedddebd5,0,0,0,0.019860,0.019860,
fe3d60cc-7538-4a82-a7e6-4af5c86ad995,0,0,0,0.031377,0.031377,
e6c1c0c1-4bf9-4537-8168-f5578214401a,0,0,0,0.008073,0.008073,
c8d6606a-4eff-472e-896a-96c1868ed723,0,0,0,0.017605,0.017605,
1c8022ef-7d8e-4bd7-8fb2-4dbe6c250857,0,0,0,0.016621,0.016621,
76c71599-1eeb-46e5-a436-3e81801601db,10,10,10,0.018715,0.018715,
0730eda0-0cf1-4e00-8ec2-4fce5e5b118f,0,0,0,0.020438,0.020438,
7b0ed246-06d1-44d0-9840-e2a81b8ae6c5,0,0,0,0.032273,0.032273,
9a858b8f-c6b0-461f-a353-e647ab6e87d2,0,0,0,0.019137,0.019137,
e5ab587b-f812-4278-aa9e-db34f2394af6,0,0,0,,,
66e29c34-d462-4c98-aa9a-e24c703b7f29,0,0,0,,,
a4cfd3fb-0ea8-4abc-875e-d0841a825d76,0,,,,,
e27fccd3-e0af-4748-b486-3562ecd99f52,0,0,0,,,
d5eca4cc-f5bb-4c0b-b4e8-0865035ba10f,0,,,,,
4415c94d-6cc4-4e42-a2ef-64e5591f5a02,0,,,,,
63cedfb0-a985-4578-bbb2-646406628c2e,0,0,0,0.030491,0.030491,0.030491
e2b2188c-35fb-480b-b25e-a298331f68cb,0,0,0,,,
8f6a5191-c2cd-45f7-bdcb-4d7c36485f93,0,0,0,,,
1410539a-8362-475b-80e7-ecb533070929,0,0,0,0.063356,0.063356,0.063356
d7fac041-22a4-4f06-973b-bb7ea3aac8d9,0,,,,,
3024915a-e7db-4f3e-8043-4067cc4c76d6,0,0,0,,,
5d599a22-548a-4a31-a6fc-c59b8ab7666d,0,,,,,
0deb7851-75ab-414e-9fdc-3fddfc07f736,0,0,0,,,
ffaaf0c2-557a-4814-accb-cad5fd6af46c,0,0,0,,,
46e4f5e0-fe5f-45a2-8efd-60006200a717,0,0,0,,,
436293c3-b57a-4cc7-803f-aac2209031f7,0,0,0,0.030491,0.030491,0.030491
65f4b423-a193-41dd-97e2-9366f75855d3,0,0,0,,,
abbff6eb-bab2-4024-9de9-53820e85fc72,0,0,0,,,
dfcf1a3f-cfeb-4ac3-b9ad-7363c071249d,0,,,,,
14f19223-d18a-4961-8566-a90785dc3f0e,0,0,0,0.023110,0.023110,0.023110
aa145c2b-5f87-49e1-ab23-0cfaf74b4121,0,0,0,0.014470,0.014470,0.014470
33af7bbf-2723-4c22-8529-e776bc38a369,0,0,0,0.009220,0.009220,
95c60c35-c040-42f0-a8e7-a40300168976,0,0,0,0.003845,0.003845,0.003845
46ae53f0-bc25-408c-aa88-a6792412d05a,0,0,0,0.068118,0.068118,0.068118
79517fb4-097a-49db-89b7-9d13e4cbbc53,0,0,0,0.010369,0.010369,0.010369
3942f59d-64c9-4ad8-8484-6dfebb884c61,0,0,0,0.088450,0.088450,0.088450
6b0413ba-9d91-435e-abdb-bb71ce44a69c,0,0,0,0.005355,0.005355,0.005355
e9e42081-63b6-46be-b83d-0788ac561e01,0,0,0,0.030752,0.030752,0.030752
06b2b594-e17f-45f7-bdbe-146d0e1dcad6,0,0,0,,,
e5940652-ac9d-47f5-8909-80d0a5120aa7,0,0,0,0.018772,0.018772,0.018772
e62876ec-a61a-4a1f-bb20-2c6e789cca1f,0,0,0,0.026112,0.026112,0.026112
1b582956-4adf-40fd-b4c9-b08578bee36d,0,0,0,0.022073,0.022073,0.022073
be455408-4423-4a99-8a71-a9dd90291afb,0,0,0,0.088965,0.088965,0.088965
7b046e65-d572-45ce-9247-0d93ee86c6bc,0,,,,,
dc4804ca-b533-4547-ac99-e11fae6763dc,0,,,,,
3fcdbc0f-6b01-4828-be46-ea51d63e4bb5,0,,,,,
e9c1430d-fd30-49ac-9610-d992a4049684,0,,,,,
97ccfab1-00f8-4caa-a166-48072c6540fe,0,,,,,
0d415840-6f4e-48e1-b6bc-5ea7613592ba,0,,,,,
607ee191-159a-42db-a8c7-8c44edf17736,0,0,0,,,
eee3edbf-7bfe-42ba-8ca1-8018aa010daa,0,0,0,,,
b0b617b9-35b5-49d8-b9bc-09943b0cfcf1,0,0,0,0.017480,0.017480,
22f78d33-02c4-4472-bf45-4f3b65ad534e,0,0,0,,,
dfb0c383-7e51-4ff6-8a5b-c4f0cee74d90,0,0,0,,,
e59814ac-2ec2-4edb-8e71-8e76c6f16322,0,0,0,0.060237,0.060237,
ea39fff4-943f-4dc7-a337-a51849201e7d,0,0,0,,,
be11b5ca-f065-461c-80ea-0c4974328326,0,0,0,,,
6e7ea5c8-7d06-4c6c-acf6-2ec0c86aa40e,0,0,0,,,
1b2872a5-c16c-4066-a047-59eb3457cfc6,0,0,0,,,
1726463e-d99c-435a-95fc-9bd2ce0d525b,0,0,0,,,
29da46fe-c506-4179-ab2a-64b3c26a6ea0,0,0,0,,,
8e0f1343-1e2d-4967-8c1e-bb1b952d25e8,0,0,0,,,
d19f9182-41db-4ae9-9a51-aab0b2a48a8e,0,0,0,0.070649,0.070649,
9ebd279d-a6ca-4222-ae7a-3a6fedd28ec8,0,0,0,0.021032,0.021032,
f1595b1f-1376-4710-b939-ca1f4e91169b,0,0,0,,,
dafcb186-2586-490f-b813-436e1d262d54,0,0,0,0.000441,0.000441,
11944410-2ba8-489b-819b-296a8ce64a34,0,0,0,0.027738,0.027738,
ad38a399-eaf8-4846-9d39-836bed40812e,0,0,0,,,
8384b59b-0661-494f-8a12-e70621b95161,0,0,0,,,
ff2fe6a1-b225-4344-875f-28cee7786311,0,0,0,0.955703,0.955703,0.955703
f442f2e3-9b75-440b-b0e9-5bcfeb1b6b1d,0,0,0,,,
b77724d9-a551-41bd-a66f-f59a44bb1db0,0,0,0,0.281787,0.281787,0.281787
0543c303-75d0-43ab-b0ab-e2354081d24a,0,0,0,,,
0b8fec8a-d3b1-4e46-859a-44c089c765b4,0,0,0,0.445115,0.445115,0.445115
360eb339-64d5-41c0-af31-7312c38eb782,0,0,0,,,
6af0a936-5812-4593-be61-2ece9d98ff39,0,0,0,,,
4909655a-c501-4596-a4e6-86107281271b,0,0,0,,,
7a7a9579-ed2f-4c70-8c3e-6992e4476433,0,0,0,0.763247,0.763247,0.763247
82a9657f-71e6-4945-a1b7-00f97028942f,0,0,0,,,
3b7aa17e-b156-4c5b-98bc-b7f44918cd41,0,0,0,0.701295,0.701295,0.701295
9f558e7d-f4c7-4718-82ae-47e00a5f5ca5,0,0,0,0.689646,0.689646,0.689646
bda6cc97-edbc-437f-8a2d-b01133d4e498,0,0,0,,,
4a8b30e6-b12f-47dc-802c-9bf9464aeda5,0,0,0,,,
ee59c064-6657-428a-a59f-14f321e4e677,0,0,0,0.481039,0.481039,0.481039
cb1e03e0-35ea-4e61-9873-3941472f4120,0,0,0,,,
0df0afda-5c51-404c-bec0-f5e3fe0ded5b,0,0,0,0.294491,0.294491,0.294491
56a71340-bdef-455d-b226-cb4a1e7e45a6,0,0,0,,,
3a415380-c1a7-4f9f-9fe7-f8cc4de1950b,0,0,0,0.180408,0.180408,0.180408
da6563f2-fe69-4535-94d0-3ae2263b4225,0,0,0,,,
07941826-d819-4ab6-b679-cb4fc380c066,0,0,0,,,
366b352b-c4ee-4c6a-80f1-ed6c9e80118c,0,0,0,-0.011969,-0.011969,
ef47b171-b5aa-46b1-8203-480c14d1bf35,0,0,0,0.010611,0.010611,
6e99c1d5-63ff-488f-9b21-a8ce767a439c,0,0,0,0.046389,0.046389,
2b0b78e4-a7e4-480f-b72a-310e14a23dc6,0,0,0,0.096465,0.096465,
ab4e7f70-0735-4c86-b456-0953fbba0437,0,0,0,0.240755,0.240755,
1a3cb478-7eed-4050-9327-579a791bc3c6,0,0,0,0.170140,0.170140,
a0eac638-2ff1-4f6a-97ed-dfda1860e5c3,0,0,0,,,
36053e0e-5b65-4ab5-8241-d86098c65c0f,0,0,0,0.122760,0.122760,
1815021a-7573-4d29-be89-18ae2bcc1682,0,0,0,,,
6e63affb-263d-48c1-9b36-50e01efe37c2,0,0,0,,,
98004710-4f7e-4978-beb8-80ae555c67a6,0,0,0,,,
a792e035-b5d0-4540-aaf0-524f1e0863a5,0,0,0,,,
82197fc9-5cea-4c20-8e2d-38706aaf375c,0,0,0,0.132999,0.132999,
56b9f4f8-ea27-4e24-a25d-cf5d91689606,0,0,0,,,
2f1a9bd2-c771-4102-8aee-14cfa85903ad,0,0,0,,,
0bfeb5e8-12ef-4fb7-8f84-9da8f12b3901,0,0,0,,,
fe178139-4006-41ea-a7c5-09e72cbbc497,0,0,0,,,
66b74476-cb83-41ff-ac77-0141b3a27824,0,0,0,,,
16bbd499-bef8-4801-8855-72917e52cbdf,0,0,0,,,
cbee6a02-dad5-4e1f-9314-1d1db5a4355d,0,0,0,0.276386,0.276386,0.276386
07a85ddf-a3f5-4e93-aef8-cabc793e8603,0,0,0,0.096530,0.096530,
59c1d549-da33-4823-af19-ad5598ac16c9,0,0,0,0.224465,0.224465,
fd7b845c-d543-4922-a482-e9426ad6c6dc,0,0,0,0.063393,0.063393,0.063393
6a6664af-74a4-48ff-847a-691103338460,0,0,0,0.182696,0.182696,
4e377358-57c7-4580-a189-b7abf8ce71d2,0,0,0,0.118790,0.118790,
63ef14b0-e252-4fe0-a86b-6b3d7cfa5266,0,0,0,0.108371,0.108371,
64f1465c-e9bc-4f47-b769-abf6c89f83c6,0,0,0,0.223994,0.223994,
a7c69fe2-a4c4-4008-9386-3799ec0e761d,0,0,0,0.134772,0.134772,
79783c47-7539-4103-a4cc-3146776935bc,0,0,0,0.113752,0.113752,
d25f9209-af4e-47c1-a4d8-08667bbb6156,0,0,0,0.131614,0.131614,
4158c8d9-420f-4ecb-98ad-a46ae033d069,0,0,0,0.223993,0.223993,
bdc8a379-79c6-4c26-aa86-bda9c20d0fa3,0,0,0,0.173987,0.173987,
1e69f743-2dc8-4eb6-85d2-fe560967fe92,0,0,0,0.224746,0.224746,
399c122e-bc0f-440e-ab57-197a005faf3b,0,0,0,0.118603,0.118603,
fb20029b-88ae-435d-8a11-0e9ae18ccd73,0,0,0,0.137349,0.137349,
7af6d3af-fa06-4858-b24f-37f83fd3c181,0,0,0,0.213656,0.213656,
335e0787-ed23-4ad7-9aa5-204ad406fc0b,0,0,0,0.211286,0.211286,
ef037f7d-7de8-4846-9de8-e748535e36a9,0,0,0,0.223780,0.223780,
cad480d5-9bd0-4160-ad48-70d82ee2f4ca,0,0,0,0.226944,0.226944,
c9f9583f-afba-4112-a63e-b8c2f8edef8c,0,0,0,0.078112,0.078112,
2eac62f4-0d23-402b-9469-5ea40212d6c1,0,0,0,0.011559,0.011559,
e5f9cc4f-67cd-4c8f-82a4-fee43d180026,0,0,0,0.100180,0.100180,
0402d905-58f1-4331-a42b-eac65c89a2ff,0,0,0,0.062338,0.062338,
36265e3a-66a0-41cb-ab09-4d2a1f5aebc7,0,0,0,0.047289,0.047289,
4ecbcc6c-3bf0-4d6e-bcda-0f6aa5287340,0,0,0,0.010221,0.010221,
eb3dbd9b-bad3-4031-ab60-a0becffe8302,0,0,0,-0.005424,-0.005424,
527b93ce-82d6-4e39-9cdc-80b35924c040,0,0,0,0.287065,0.287065,
90b63fa7-b617-4933-a38a-8936381f4f09,0,0,0,0.119608,0.119608,
8fa55f92-88d0-413e-8e34-cda64bc697d3,0,0,0,0.193394,0.193394,
3b44420b-581a-4d82-b2fe-2c78f7baf651,0,0,0,0.011099,0.011099,
4ea2fdb0-3791-4975-a3de-2c1418e9b14f,0,0,0,,,
0191477d-3909-44b4-bc0b-265cf6f7db06,0,0,0,0.071692,0.071692,0.071692
f938da88-e08a-4234-a3df-593b1bf7e8ff,0,0,0,0.066893,0.066893,
b4ce615d-6044-4a84-b73a-8ef8007d801f,0,0,0,0.004660,0.004660,
d4bdf880-aaf4-4ff8-903e-c204a2d3b13e,0,0,0,0.055411,0.055411,
6e150fdb-a085-46fa-ae77-54856c40b212,0,0,0,0.032438,0.032438,
245b01e6-48ee-4e19-8c84-646438fdf2b1,0,0,0,0.131277,0.131277,
eb7ff95e-7ba5-41af-b7c0-26f019d2af2d,0,0,0,0.097935,0.097935,
ec14d6f3-b6b7-4657-ae7d-d46fdcc79a6d,0,0,0,,,
c019ee84-ea81-4f64-b02d-d75dcec1134b,0,0,0,0.076041,0.076041,
05b728f7-0ac6-446a-b968-a9ee20c328c6,0,0,0,,,
8b09493a-c9d6-4db7-b6c6-6ad1d195286b,0,0,0,0.174184,0.174184,
e80aba26-e643-4541-a98f-e6d6edc125c8,10,10,10,0.036152,0.036152,
ae5fe102-131a-484f-b6c9-92741be9cbf4,0,0,0,,,
1ca06944-60c6-4a65-9e97-e7fae49144a5,0,0,0,0.041757,0.041757,
6078ca0c-3599-4788-a761-8b09d2bd7358,0,0,0,0.013344,0.013344,
d6298826-b9b0-4a85-8e54-469067775230,0,0,0,0.005562,0.005562,
a165a80e-95fc-45c8-9dbc-ad430ee5003e,0,0,0,0.147547,0.147547,
31b5d148-1011-4a68-9ac9-d80fbd4ede91,0,0,0,0.014870,0.014870,
0bead447-2d38-4bf4-8977-0095ff7e5d4e,0,0,0,0.174184,0.174184,
3cd4e8a0-5a37-41b3-8514-eda59d19f8c4,0,0,0,0.174184,0.174184,
3c8152fc-8d42-45a1-97fc-ae92bdb10580,0,0,0,0.174184,0.174184,
f3a29d8a-ac33-4d16-b80d-9dbd86560246,0,0,0,0.174184,0.174184,
705fa0c3-1651-43f8-ae9d-9f38fd575188,0,0,0,0.174184,0.174184,
9ef79e0a-2ba8-4f12-aa7c-8045928a532e,0,0,0,0.174184,0.174184,
2bcaa15e-3b82-43b7-b48d-463ceb0a4c46,0,0,0,0.174184,0.174184,
0059c6ae-f8da-4a54-a87d-00f0a9aa6abf,0,0,0,0.174184,0.174184,
8d538353-fbf7-42cf-88f3-54057fccab38,0,0,0,0.174184,0.174184,
3dc60694-463d-4e40-8521-18b7865d5862,0,0,0,0.174184,0.174184,
2389787e-43ae-46bc-b60c-af67652884db,0,0,0,0.634964,0.634964,
3b1a1227-469d-4f69-90dc-3b96d7573ca8,0,0,0,0.505131,0.505131,
1b075496-1d27-4243-a32b-6d0eb355e612,0,0,0,0.919474,0.919474,
fbdfd3c6-deda-425e-b696-e507c07efe4f,0,0,0,1.000000,1.000000,
fe606b3c-3a06-48f2-acae-58f32f6460b3,0,0,0,1.000000,1.000000,
f67605b2-29d3-42f6-b27b-2a88751e7a16,0,0,0,0.789998,0.789998,0.789998
cd378b96-af1d-4efd-9b81-b29ecf3a22db,0,0,0,0.724430,0.724430,
26c6fbe1-ec48-4a39-b1ee-8b5dc2ae0474,0,0,0,1.000000,1.000000,
1cf47470-447f-4dca-b2b3-564d4d5727d6,0,0,0,0.784957,0.784957,0.784957
e3d7bd9e-de70-4d62-8fba-6e98e5aaff19,0,0,0,0.851055,0.851055,0.851055
45ca481a-c4f3-4893-a53d-39a108d7d71b,0,0,0,1.000000,1.000000,1.000000
2357f3ba-e637-4942-94e3-a22eae07bb98,0,0,0,1.000000,1.000000,
80d640d0-4144-4781-b0d0-614c6623cb2e,0,0,0,0.999992,0.999992,
7f9b62af-eed8-4021-b473-e14102b88d30,0,0,0,0.858706,0.858706,0.858706
3d0c56c8-55e9-417e-99d0-ee847a9aebd5,0,0,0,1.000000,1.000000,
02f6ac97-140f-4790-9263-a4c350f6618a,0,0,0,0.888156,0.888156,
b33bc9e6-2a20-4805-8dac-3e24308ba87d,0,0,0,1.000000,1.000000,
4c506002-1ef2-4a0c-a7e9-0c9bc8cd77a0,0,0,0,,,
49c80b3d-2d6f-407a-951d-dc8041d0231a,0,0,0,0.864534,0.864534,0.864534
ec8aa1e7-628c-4e27-b019-fd25780a1af3,0,0,0,0.733805,0.733805,0.733805
fdcf653d-4917-4f23-9375-abaac47c766b,0,0,0,1.000000,1.000000,
