id,marketCap,horizonPoC,horizonMD,horizonNoVolumes,horizonVolumes,esHistInno30D-Arcanist,esHistInno30D-ArcanistMD,esHistInno30D-Recco
3a415380-c1a7-4f9f-9fe7-f8cc4de1950b,,,0,0,,0.171556,0.171556,0.171556
da6563f2-fe69-4535-94d0-3ae2263b4225,,,0,0,,0.159743,0.159743,0.159743
07941826-d819-4ab6-b679-cb4fc380c066,,,0,0,,0.190030,0.190030,0.190030
366b352b-c4ee-4c6a-80f1-ed6c9e80118c,,,0,,,,,
ef47b171-b5aa-46b1-8203-480c14d1bf35,,,0,,,,,
6e99c1d5-63ff-488f-9b21-a8ce767a439c,,,0,0,,0.153287,0.153287,
2b0b78e4-a7e4-480f-b72a-310e14a23dc6,,,0,0,,0.132799,0.132799,
ab4e7f70-0735-4c86-b456-0953fbba0437,,,0,0,,0.210993,0.210993,
1a3cb478-7eed-4050-9327-579a791bc3c6,,,0,0,,0.203780,0.203780,
a0eac638-2ff1-4f6a-97ed-dfda1860e5c3,,,0,0,,,,
36053e0e-5b65-4ab5-8241-d86098c65c0f,,,0,0,,0.150973,0.150973,
1815021a-7573-4d29-be89-18ae2bcc1682,,,0,,,,,
6e63affb-263d-48c1-9b36-50e01efe37c2,,,0,,,,,
98004710-4f7e-4978-beb8-80ae555c67a6,,,0,,,,,
a792e035-b5d0-4540-aaf0-524f1e0863a5,,,0,,,,,
82197fc9-5cea-4c20-8e2d-38706aaf375c,,,0,0,,0.168489,0.168489,
56b9f4f8-ea27-4e24-a25d-cf5d91689606,,,0,,,,,
2f1a9bd2-c771-4102-8aee-14cfa85903ad,,,0,,,,,
0bfeb5e8-12ef-4fb7-8f84-9da8f12b3901,,,0,,,,,
fe178139-4006-41ea-a7c5-09e72cbbc497,,,0,,,,,
66b74476-cb83-41ff-ac77-0141b3a27824,,,0,,,,,
16bbd499-bef8-4801-8855-72917e52cbdf,,,0,0,,,,
cbee6a02-dad5-4e1f-9314-1d1db5a4355d,,,0,0,,0.297183,0.297183,0.297183
07a85ddf-a3f5-4e93-aef8-cabc793e8603,,,0,0,,0.096147,0.096147,
59c1d549-da33-4823-af19-ad5598ac16c9,,,0,0,,0.201357,0.201357,
fd7b845c-d543-4922-a482-e9426ad6c6dc,,,0,0,,0.081657,0.081657,0.081657
6a6664af-74a4-48ff-847a-691103338460,,,0,0,,0.173086,0.173086,
4e377358-57c7-4580-a189-b7abf8ce71d2,,,0,0,,0.136807,0.136807,
63ef14b0-e252-4fe0-a86b-6b3d7cfa5266,,,0,0,,0.111141,0.111141,
64f1465c-e9bc-4f47-b769-abf6c89f83c6,,,0,0,,0.200897,0.200897,
a7c69fe2-a4c4-4008-9386-3799ec0e761d,,,0,0,,0.144917,0.144917,
79783c47-7539-4103-a4cc-3146776935bc,,,0,0,,0.111663,0.111663,
d25f9209-af4e-47c1-a4d8-08667bbb6156,,,0,0,,0.145847,0.145847,
4158c8d9-420f-4ecb-98ad-a46ae033d069,,,0,0,,0.200897,0.200897,
bdc8a379-79c6-4c26-aa86-bda9c20d0fa3,,,0,0,,0.187926,0.187926,
1e69f743-2dc8-4eb6-85d2-fe560967fe92,,,0,0,,0.201419,0.201419,
399c122e-bc0f-440e-ab57-197a005faf3b,887056667.858000,15,0,0,,0.119361,0.119361,
fb20029b-88ae-435d-8a11-0e9ae18ccd73,,,0,0,,0.145201,0.145201,
7af6d3af-fa06-4858-b24f-37f83fd3c181,,,0,0,,0.195555,0.195555,
335e0787-ed23-4ad7-9aa5-204ad406fc0b,,,0,0,,0.194478,0.194478,
ef037f7d-7de8-4846-9de8-e748535e36a9,,,0,0,,0.200821,0.200821,
cad480d5-9bd0-4160-ad48-70d82ee2f4ca,,,0,0,,0.202832,0.202832,
c9f9583f-afba-4112-a63e-b8c2f8edef8c,,,0,0,,0.082012,0.082012,
2eac62f4-0d23-402b-9469-5ea40212d6c1,,,0,0,,0.019021,0.019021,
e5f9cc4f-67cd-4c8f-82a4-fee43d180026,,,0,0,,0.086986,0.086986,
0402d905-58f1-4331-a42b-eac65c89a2ff,,,0,0,,0.061079,0.061079,
36265e3a-66a0-41cb-ab09-4d2a1f5aebc7,,,0,0,,0.043280,0.043280,
4ecbcc6c-3bf0-4d6e-bcda-0f6aa5287340,,,0,0,,0.021127,0.021127,
eb3dbd9b-bad3-4031-ab60-a0becffe8302,,,0,0,,-0.006404,-0.006404,
527b93ce-82d6-4e39-9cdc-80b35924c040,,,0,0,,0.267906,0.267906,
90b63fa7-b617-4933-a38a-8936381f4f09,,,0,0,,0.066989,0.066989,
8fa55f92-88d0-413e-8e34-cda64bc697d3,,,0,0,,0.223099,0.223099,
3b44420b-581a-4d82-b2fe-2c78f7baf651,,,0,0,,0.018075,0.018075,
4ea2fdb0-3791-4975-a3de-2c1418e9b14f,,,0,0,,,,
0191477d-3909-44b4-bc0b-265cf6f7db06,,,0,0,,0.080005,0.080005,0.080005
f938da88-e08a-4234-a3df-593b1bf7e8ff,887056667.858000,15,0,0,,0.131825,0.131825,
b4ce615d-6044-4a84-b73a-8ef8007d801f,,,0,0,,0.015412,0.015412,
d4bdf880-aaf4-4ff8-903e-c204a2d3b13e,,,0,0,,0.087096,0.087096,
6e150fdb-a085-46fa-ae77-54856c40b212,,,0,0,,0.023133,0.023133,
245b01e6-48ee-4e19-8c84-646438fdf2b1,,,0,0,,0.165252,0.165252,
eb7ff95e-7ba5-41af-b7c0-26f019d2af2d,,,0,0,,0.101434,0.101434,
ec14d6f3-b6b7-4657-ae7d-d46fdcc79a6d,,,0,0,,,,
c019ee84-ea81-4f64-b02d-d75dcec1134b,,,0,0,,0.053053,0.053053,
05b728f7-0ac6-446a-b968-a9ee20c328c6,,,0,0,,,,
8b09493a-c9d6-4db7-b6c6-6ad1d195286b,,,0,0,,0.175912,0.175912,
e80aba26-e643-4541-a98f-e6d6edc125c8,,,10,10,,0.038121,0.038121,
ae5fe102-131a-484f-b6c9-92741be9cbf4,,,0,0,,,,
1ca06944-60c6-4a65-9e97-e7fae49144a5,,,0,,,,,
6078ca0c-3599-4788-a761-8b09d2bd7358,,,0,0,,0.012801,0.012801,
d6298826-b9b0-4a85-8e54-469067775230,,,0,0,,0.003483,0.003483,
a165a80e-95fc-45c8-9dbc-ad430ee5003e,,,0,0,,0.151563,0.151563,
31b5d148-1011-4a68-9ac9-d80fbd4ede91,,,0,0,,0.009941,0.009941,
0bead447-2d38-4bf4-8977-0095ff7e5d4e,,,0,0,,0.175912,0.175912,
3cd4e8a0-5a37-41b3-8514-eda59d19f8c4,,,0,0,,0.175912,0.175912,
3c8152fc-8d42-45a1-97fc-ae92bdb10580,,,0,0,,0.175912,0.175912,
f3a29d8a-ac33-4d16-b80d-9dbd86560246,,,0,0,,0.175912,0.175912,
705fa0c3-1651-43f8-ae9d-9f38fd575188,,,0,0,,0.175912,0.175912,
9ef79e0a-2ba8-4f12-aa7c-8045928a532e,,,0,0,,0.175912,0.175912,
2bcaa15e-3b82-43b7-b48d-463ceb0a4c46,,,0,0,,0.175912,0.175912,
0059c6ae-f8da-4a54-a87d-00f0a9aa6abf,,,0,0,,0.175912,0.175912,
8d538353-fbf7-42cf-88f3-54057fccab38,,,0,0,,0.175912,0.175912,
3dc60694-463d-4e40-8521-18b7865d5862,,,0,0,,0.175912,0.175912,
2389787e-43ae-46bc-b60c-af67652884db,,,0,0,,0.674624,0.674624,
3b1a1227-469d-4f69-90dc-3b96d7573ca8,,,0,0,,0.545913,0.545913,
1b075496-1d27-4243-a32b-6d0eb355e612,,,0,0,,0.935055,0.935055,
fbdfd3c6-deda-425e-b696-e507c07efe4f,,,0,0,,1.000000,1.000000,
fe606b3c-3a06-48f2-acae-58f32f6460b3,,,0,0,,1.000000,1.000000,
f67605b2-29d3-42f6-b27b-2a88751e7a16,,,0,0,,0.703029,0.703029,0.703029
cd378b96-af1d-4efd-9b81-b29ecf3a22db,,,0,0,,0.772768,0.772768,
26c6fbe1-ec48-4a39-b1ee-8b5dc2ae0474,,,0,0,,1.000000,1.000000,
1cf47470-447f-4dca-b2b3-564d4d5727d6,,,0,0,,0.706093,0.706093,0.706093
e3d7bd9e-de70-4d62-8fba-6e98e5aaff19,,,0,0,,0.911285,0.911285,0.911285
45ca481a-c4f3-4893-a53d-39a108d7d71b,,,0,0,,1.000000,1.000000,1.000000
2357f3ba-e637-4942-94e3-a22eae07bb98,,,0,0,,1.000000,1.000000,
80d640d0-4144-4781-b0d0-614c6623cb2e,,,0,0,,1.000000,1.000000,
7f9b62af-eed8-4021-b473-e14102b88d30,,,0,0,,0.999343,0.999343,0.999343
3d0c56c8-55e9-417e-99d0-ee847a9aebd5,,,0,0,,1.000000,1.000000,
02f6ac97-140f-4790-9263-a4c350f6618a,,,0,0,,0.906704,0.906704,
b33bc9e6-2a20-4805-8dac-3e24308ba87d,,,0,0,,1.000000,1.000000,
4c506002-1ef2-4a0c-a7e9-0c9bc8cd77a0,,,0,,,,,
49c80b3d-2d6f-407a-951d-dc8041d0231a,,,0,0,,0.916803,0.916803,0.916803
ec8aa1e7-628c-4e27-b019-fd25780a1af3,,,0,0,,0.773452,0.773452,0.773452
fdcf653d-4917-4f23-9375-abaac47c766b,,,0,0,,1.000000,1.000000,
